# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
CADBPJ010000027.1	cds	3438	4091	+	BBJOLO_00210	thiF	Sulfur carrier protein ThiS adenylyltransferase ThiF	SO:0001217, UniRef:UniRef50_A0A847DPB8
CADBPJ010000027.1	cds	4084	4854	+	BBJOLO_00211		Thiazole synthase	SO:0001217, UniRef:UniRef50_A0A498R527
CADBPJ010000027.1	cds	4988	6241	+	BBJOLO_00212	thiH	2-iminoacetate synthase ThiH	SO:0001217, UniRef:UniRef50_A0A9E1E169
CADBPJ010000027.1	cds	6234	6824	+	BBJOLO_00213		Thiamine phosphate synthase/TenI domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0R2HEF5
CADBPJ010000027.1	cds	6821	7462	+	BBJOLO_00214		Thiamine-phosphate synthase	SO:0001217, UniRef:UniRef50_A0A1C5SUD7
CADBPJ010000027.1	cds	7538	8347	+	BBJOLO_00215		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	SO:0001217, UniRef:UniRef50_A0A1C6JJP9
CADBPJ010000028.1	cds	287	880	+	BBJOLO_00216		Small ribosomal subunit protein uS4	SO:0001217, UniRef:UniRef50_A0A971NGI2
CADBPJ010000028.1	cds	1046	1996	+	BBJOLO_00217		DNA-directed RNA polymerase subunit alpha	SO:0001217, UniRef:UniRef50_E3DPU4
CADBPJ010000028.1	cds	2009	2353	+	BBJOLO_00218		Large ribosomal subunit protein bL17	SO:0001217, UniRef:UniRef50_D2RMF1
CADBPJ010000028.1	tRNA	2473	2559	+	BBJOLO_00219	trnL	tRNA-Leu(cag)	SO:0000264
CADBPJ010000028.1	cds	2836	3618	-	BBJOLO_00220		hypothetical protein	PFAM:PF00165.29, PFAM:PF12833.13
CADBPJ010000028.1	cds	3761	5881	+	BBJOLO_00221		Pyruvate formate-lyase	SO:0001217, UniRef:UniRef50_A0A928F1T7
CADBPJ010000028.1	cds	5874	6815	+	BBJOLO_00222		hypothetical protein	PFAM:PF02126.24
CADBPJ010000028.1	cds	6790	8127	+	BBJOLO_00223		hypothetical protein	
CADBPJ010000028.1	cds	8275	9423	+	BBJOLO_00224		hypothetical protein	PFAM:PF00149.33, PFAM:PF09587.15
CADBPJ010000029.1	cds	1217	1657	-	BBJOLO_00225		Large ribosomal subunit protein uL15	SO:0001217, UniRef:UniRef50_A0A1B9F5H6
CADBPJ010000029.1	cds	1675	1854	-	BBJOLO_00226		Large ribosomal subunit protein uL30	SO:0001217, UniRef:UniRef50_Q8RIH4
CADBPJ010000029.1	cds	1890	2393	-	BBJOLO_00227		Small ribosomal subunit protein uS5	SO:0001217, UniRef:UniRef50_A0A968P2H7
CADBPJ010000029.1	cds	2414	2773	-	BBJOLO_00228		Large ribosomal subunit protein uL18	SO:0001217, UniRef:UniRef50_Q8Y445
CADBPJ010000029.1	cds	2794	3342	-	BBJOLO_00229		Large ribosomal subunit protein uL6	SO:0001217, UniRef:UniRef50_B8DNB1
CADBPJ010000029.1	cds	3416	3814	-	BBJOLO_00230		Small ribosomal subunit protein uS8	SO:0001217, UniRef:UniRef50_Q46IS2
CADBPJ010000029.1	cds	3906	4091	-	BBJOLO_00231		Small ribosomal subunit protein uS14B	SO:0001217, UniRef:UniRef50_P12878
CADBPJ010000029.1	cds	4123	4662	-	BBJOLO_00232		Large ribosomal subunit protein uL5	SO:0001217, UniRef:UniRef50_A0A9E1ZZ63
CADBPJ010000029.1	cds	4686	5009	-	BBJOLO_00233		Large ribosomal subunit protein uL24	SO:0001217, UniRef:UniRef50_A0LIK1
CADBPJ010000029.1	cds	5028	5396	-	BBJOLO_00234		Large ribosomal subunit protein uL14	SO:0001217, UniRef:UniRef50_Q9RXJ2
CADBPJ010000029.1	cds	5422	5679	-	BBJOLO_00235		Small ribosomal subunit protein uS17	SO:0001217, UniRef:UniRef50_Q9Z7R6
CADBPJ010000029.1	cds	5724	5918	-	BBJOLO_00236		Large ribosomal subunit protein uL29	SO:0001217, UniRef:UniRef50_Q72CH2
CADBPJ010000029.1	cds	5918	6337	-	BBJOLO_00237		Large ribosomal subunit protein uL16	SO:0001217, UniRef:UniRef50_P02415
CADBPJ010000029.1	cds	6337	7116	-	BBJOLO_00238		Small ribosomal subunit protein uS3	SO:0001217, UniRef:UniRef50_P66548
CADBPJ010000029.1	cds	7135	7473	-	BBJOLO_00239		Large ribosomal subunit protein uL22	SO:0001217, UniRef:UniRef50_R4K7P9
CADBPJ010000029.1	cds	7543	7815	-	BBJOLO_00240		Small ribosomal subunit protein uS19	SO:0001217, UniRef:UniRef50_Q5SHP2
CADBPJ010000029.1	cds	7853	8686	-	BBJOLO_00241		Large ribosomal subunit protein uL2	SO:0001217, UniRef:UniRef50_P94270
CADBPJ010000029.1	cds	8738	9040	-	BBJOLO_00242		Large ribosomal subunit protein uL23	SO:0001217, UniRef:UniRef50_A8MLE2
CADBPJ010000029.1	cds	9040	9660	-	BBJOLO_00243		Large ribosomal subunit protein uL4	SO:0001217, UniRef:UniRef50_Q8XHS4
CADBPJ010000029.1	cds	9690	10319	-	BBJOLO_00244		Large ribosomal subunit protein uL3	SO:0001217, UniRef:UniRef50_Q5SHN8
CADBPJ010000029.1	cds	10419	10733	-	BBJOLO_00245		Small ribosomal subunit protein uS10	SO:0001217, UniRef:UniRef50_Q9CDW1
CADBPJ010000029.1	ncRNA-region	10970	11054	-			S10-Clostridia ribosomal protein leader	RFAM:RF03136, SO:0000140
CADBPJ010000029.1	cds	11547	11915	+	BBJOLO_00246		hypothetical protein	
CADBPJ010000029.1	cds	12080	13093	+	BBJOLO_00247		UDP-glucose 4-epimerase	SO:0001217, UniRef:UniRef50_Q59678
CADBPJ010000029.1	cds	13236	14084	-	BBJOLO_00248		hypothetical protein	PFAM:PF00165.29, PFAM:PF02311.25, PFAM:PF12833.13
CADBPJ010000029.1	cds	14233	15099	+	BBJOLO_00249		hypothetical protein	PFAM:PF00892.27
CADBPJ010000029.1	cds	15121	16749	+	BBJOLO_00250		Alpha-L-rhamnosidase six-hairpin glycosidase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7V6HI30
CADBPJ010000029.1	cds	16793	17917	-	BBJOLO_00251		Carboxynorspermidine decarboxylase	SO:0001217, UniRef:UniRef50_A0A374URJ1
CADBPJ010000029.1	cds	17919	19121	-	BBJOLO_00252		Saccharopine dehydrogenase	SO:0001217, UniRef:UniRef50_C9MM94
CADBPJ010000029.1	cds	19126	19983	-	BBJOLO_00253		Agmatinase	SO:0001217, UniRef:UniRef50_A0A3R9DS64
CADBPJ010000029.1	cds	20047	20850	-	BBJOLO_00254		hypothetical protein	PFAM:PF12833.13
CADBPJ010000029.1	cds	20906	21751	-	BBJOLO_00255		hypothetical protein	PFAM:PF00165.29, PFAM:PF12833.13
CADBPJ010000029.1	cds	21864	23309	+	BBJOLO_00256		L-fucose isomerase C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_B7B5P2
CADBPJ010000029.1	cds	23306	25423	+	BBJOLO_00257		hypothetical protein	
CADBPJ010000029.1	cds	25504	27210	-	BBJOLO_00258		Alpha-xylosidase	SO:0001217, UniRef:UniRef50_A0A1C5RR44
CADBPJ010000029.1	cds	27754	28827	-	BBJOLO_00259		hypothetical protein	
CADBPJ010000029.1	cds	28833	29777	-	BBJOLO_00260		Restriction endonuclease type IV Mrr domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0J6WSE7
CADBPJ010000029.1	cds	29777	30472	-	BBJOLO_00261		hypothetical protein	
CADBPJ010000029.1	cds	30474	31211	-	BBJOLO_00262		Fido domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0E4CUS2
CADBPJ010000029.1	cds	31213	31425	-	BBJOLO_00263		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A645CRD5
CADBPJ010000029.1	cds	31723	32013	+	BBJOLO_00264		hypothetical protein	PFAM:PF01381.28
CADBPJ010000029.1	cds	32113	34062	+	BBJOLO_00265		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A410QD59
CADBPJ010000029.1	cds	34062	37376	+	BBJOLO_00266		Helicase	SO:0001217, UniRef:UniRef50_A0A3E0ILP2
CADBPJ010000029.1	cds	37437	37922	-	BBJOLO_00267		hypothetical protein	PFAM:PF03432.20
CADBPJ010000029.1	cds	37904	38176	-	BBJOLO_00268		hypothetical protein	
CADBPJ010000029.1	cds	38429	38719	+	BBJOLO_00269		hypothetical protein	PFAM:PF06124.16
CADBPJ010000029.1	cds	38735	39844	+	BBJOLO_00270		Zinc-binding protein	SO:0001217, UniRef:UniRef50_R8VTV9
CADBPJ010000030.1	cds	527	2593	-	BBJOLO_00271		hypothetical protein	
CADBPJ010000030.1	cds	2625	3107	-	BBJOLO_00272		hypothetical protein	
CADBPJ010000030.1	cds	3094	4056	-	BBJOLO_00273		hypothetical protein	PFAM:PF10646.14
CADBPJ010000030.1	cds	4053	5549	-	BBJOLO_00274		hypothetical protein	PFAM:PF00512.31, PFAM:PF00672.30, PFAM:PF02518.31
CADBPJ010000030.1	cds	5515	6204	-	BBJOLO_00275		Stage 0 sporulation A-like protein	SO:0001217, UniRef:UniRef50_A0A6N2TBA9
CADBPJ010000030.1	cds	6411	7928	+	BBJOLO_00276		hypothetical protein	PFAM:PF00768.25, PFAM:PF07943.18, PFAM:PF13354.11
CADBPJ010000030.1	cds	8075	8641	-	BBJOLO_00277		6-carboxy-5,6,7,8-tetrahydropterin synthase	SO:0001217, UniRef:UniRef50_A0A1B2I6B8
CADBPJ010000030.1	cds	8774	9178	-	BBJOLO_00278		Fur family transcriptional regulator, ferric uptake regulator	SO:0001217, UniRef:UniRef50_S0JEZ1
CADBPJ010000030.1	cds	9345	9719	+	BBJOLO_00279		Iron-dependent transcriptional regulator	SO:0001217, UniRef:UniRef50_W6S0P8
CADBPJ010000030.1	cds	9803	10876	-	BBJOLO_00280		hypothetical protein	PFAM:PF00710.25
CADBPJ010000030.1	cds	10910	12673	-	BBJOLO_00281		Aspartate--tRNA(Asp/Asn) ligase	SO:0001217, UniRef:UniRef50_Q4FMP8
CADBPJ010000030.1	ncRNA-region	12734	12956	-			T-box leader	RFAM:RF00230, SO:0000140
CADBPJ010000030.1	cds	12997	13470	-	BBJOLO_00282		Peptidyl-prolyl cis-trans isomerase	SO:0001217, UniRef:UniRef50_A0A939XBT9
CADBPJ010000030.1	cds	13472	14200	-	BBJOLO_00283		hypothetical protein	PFAM:PF03989.18
CADBPJ010000031.1	cds	938	2113	-	BBJOLO_00284		hypothetical protein	PFAM:PF16822.11
CADBPJ010000031.1	cds	2126	3526	-	BBJOLO_00285		hypothetical protein	
CADBPJ010000031.1	cds	3752	5377	-	BBJOLO_00286		Na+/H+ antiporter NhaC-like C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_K0YMZ4
CADBPJ010000031.1	cds	5591	6469	+	BBJOLO_00287		DNA-(apurinic or apyrimidinic site) lyase	SO:0001217, UniRef:UniRef50_A0A1C6EIF9
CADBPJ010000031.1	cds	6524	7387	+	BBJOLO_00288		putative fructose-bisphosphate aldolase	SO:0001217, UniRef:UniRef50_P13243
CADBPJ010000031.1	cds	7475	8731	+	BBJOLO_00289		hypothetical protein	PFAM:PF07833.16
CADBPJ010000031.1	cds	8876	9742	+	BBJOLO_00290		hypothetical protein	PFAM:PF00165.29, PFAM:PF02311.25, PFAM:PF07883.17, PFAM:PF12833.13
CADBPJ010000031.1	cds	9838	11106	+	BBJOLO_00291		Gfo/Idh/MocA family oxidoreductase	SO:0001217, UniRef:UniRef50_A0A926HY59
CADBPJ010000031.1	cds	11418	12470	-	BBJOLO_00292		hypothetical protein	
CADBPJ010000031.1	cds	12492	13205	-	BBJOLO_00293		hypothetical protein	PFAM:PF03054.22
CADBPJ010000032.1	cds	69	548	+	BBJOLO_00294		hypothetical protein	
CADBPJ010000032.1	cds	1066	1707	-	BBJOLO_00295		hypothetical protein	
CADBPJ010000032.1	cds	1756	3510	-	BBJOLO_00296		Threonine--tRNA ligase	SO:0001217, UniRef:UniRef50_Q8XI02
CADBPJ010000032.1	ncRNA-region	3576	3801	-			T-box leader	RFAM:RF00230, SO:0000140
CADBPJ010000032.1	cds	3846	4298	-	BBJOLO_00297		Divergent PAP2 family protein	SO:0001217, UniRef:UniRef50_A0A1I2D0F6
CADBPJ010000032.1	cds	4298	4891	-	BBJOLO_00298		hypothetical protein	PFAM:PF00348.22
CADBPJ010000033.1	cds	123	659	-	BBJOLO_00299		hypothetical protein	
CADBPJ010000033.1	cds	749	1111	-	BBJOLO_00300		hypothetical protein	
CADBPJ010000033.1	cds	1131	1538	-	BBJOLO_00301		hypothetical protein	
CADBPJ010000033.1	cds	1762	2820	-	BBJOLO_00302		hypothetical protein	
CADBPJ010000033.1	cds	2817	3212	-	BBJOLO_00303		hypothetical protein	
CADBPJ010000033.1	cds	3209	3403	-	BBJOLO_00304		Stage III sporulation protein AC	SO:0001217, UniRef:UniRef50_A0A8A0RR87
CADBPJ010000033.1	cds	3418	3909	-	BBJOLO_00305		hypothetical protein	
CADBPJ010000033.1	cds	3903	4826	-	BBJOLO_00306		hypothetical protein	PFAM:PF00004.35, PFAM:PF00437.27, PFAM:PF03266.21
CADBPJ010000034.1	cds	171	1727	-	BBJOLO_00307		Pyruvate kinase	SO:0001217, UniRef:UniRef50_A0A348N4T2
CADBPJ010000034.1	cds	1753	3198	-	BBJOLO_00308		hypothetical protein	PFAM:PF00595.29, PFAM:PF01471.23, PFAM:PF17820.7
CADBPJ010000034.1	cds	3204	3599	-	BBJOLO_00309		hypothetical protein	PFAM:PF09148.16
CADBPJ010000034.1	cds	3586	4395	-	BBJOLO_00310		Glutamate racemase	SO:0001217, UniRef:UniRef50_A0A1L5KJJ1
CADBPJ010000034.1	cds	4395	5465	-	BBJOLO_00311		D-alanine--D-alanine ligase	SO:0001217, UniRef:UniRef50_A0A143XNE5
CADBPJ010000034.1	cds	5557	6456	-	BBJOLO_00312		Pseudouridine synthase	SO:0001217, UniRef:UniRef50_B9MS18
CADBPJ010000034.1	cds	6462	6935	-	BBJOLO_00313		hypothetical protein	
CADBPJ010000034.1	cds	6946	8025	-	BBJOLO_00314		hypothetical protein	PFAM:PF00465.25, PFAM:PF01761.26, PFAM:PF24621.2
CADBPJ010000034.1	cds	8046	9056	-	BBJOLO_00315		tRNA N6-adenosine threonylcarbamoyltransferase	SO:0001217, UniRef:UniRef50_Q18CP0
CADBPJ010000034.1	cds	9053	9484	-	BBJOLO_00316		hypothetical protein	PFAM:PF13302.13, PFAM:PF13508.13, PFAM:PF13527.13, PFAM:PF13673.13
CADBPJ010000034.1	cds	9459	9920	-	BBJOLO_00317		hypothetical protein	PFAM:PF01451.26
CADBPJ010000034.1	cds	9952	10980	-	BBJOLO_00318		Threonylcarbamoyl-AMP synthase	SO:0001217, UniRef:UniRef50_W8T4E5
CADBPJ010000034.1	cds	10961	12412	-	BBJOLO_00319		Nicotinate phosphoribosyltransferase	SO:0001217, UniRef:UniRef50_C7GF02
CADBPJ010000034.1	cds	12551	14614	-	BBJOLO_00320		hypothetical protein	PFAM:PF19789.6
CADBPJ010000034.1	cds	14707	15132	-	BBJOLO_00321		hypothetical protein	PFAM:PF00575.29
CADBPJ010000034.1	cds	15151	15465	-	BBJOLO_00322		hypothetical protein	PFAM:PF04977.20
CADBPJ010000034.1	cds	15446	15871	-	BBJOLO_00323		hypothetical protein	
CADBPJ010000034.1	cds	15868	16143	-	BBJOLO_00324		hypothetical protein	
CADBPJ010000034.1	cds	16206	16445	-	BBJOLO_00325		RNA-binding S4 domain-containing protein	SO:0001217, UniRef:UniRef50_R8VXL6
CADBPJ010000034.1	cds	16563	16838	-	BBJOLO_00326		DNA-binding protein HU-beta	SO:0001217, UniRef:UniRef50_A0A4P7L0U8
CADBPJ010000034.1	cds	16970	17794	-	BBJOLO_00327		Nucleoside triphosphate pyrophosphohydrolase	SO:0001217, UniRef:UniRef50_A0A971I8P9
CADBPJ010000034.1	cds	17851	18579	-	BBJOLO_00328		Short-chain dehydrogenase	SO:0001217, UniRef:UniRef50_A0A353EW02
CADBPJ010000034.1	cds	18603	19511	-	BBJOLO_00329		Dimethylmenaquinone methyltransferase	SO:0001217, UniRef:UniRef50_G5INK6
CADBPJ010000034.1	cds	19529	20209	-	BBJOLO_00330		hypothetical protein	PFAM:PF00326.27, PFAM:PF01738.24, PFAM:PF02230.22, PFAM:PF12146.15
CADBPJ010000034.1	cds	20293	20976	-	BBJOLO_00331		Metallo-beta-lactamase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A357CVS4
CADBPJ010000034.1	cds	20992	22296	-	BBJOLO_00332		hypothetical protein	PFAM:PF00331.26
CADBPJ010000034.1	cds	22395	23741	-	BBJOLO_00333		Mandelate racemase/muconate lactonizing enzyme C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_F7JS37
CADBPJ010000034.1	cds	23878	24717	+	BBJOLO_00334		hypothetical protein	PFAM:PF00165.29, PFAM:PF02311.25, PFAM:PF07883.17, PFAM:PF12833.13
CADBPJ010000034.1	cds	24724	25455	-	BBJOLO_00335		SGNH hydrolase-type esterase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A9E1I0M4
CADBPJ010000034.1	cds	25510	26814	-	BBJOLO_00336		hypothetical protein	
CADBPJ010000034.1	cds	26885	28168	+	BBJOLO_00337		3-phosphoshikimate 1-carboxyvinyltransferase 1	SO:0001217, UniRef:UniRef50_Q9KCA6
CADBPJ010000034.1	cds	28256	28678	-	BBJOLO_00338		L-fucose mutarotase	SO:0001217, UniRef:UniRef50_I2NF05
CADBPJ010000034.1	cds	28844	29404	+	BBJOLO_00339		hypothetical protein	PFAM:PF00440.29, PFAM:PF14278.11
CADBPJ010000034.1	cds	29523	31976	+	BBJOLO_00340		RND transporter	SO:0001217, UniRef:UniRef50_A0A3E2B6S4
CADBPJ010000034.1	cds	31966	35349	+	BBJOLO_00341		hypothetical protein	PFAM:PF23153.1
CADBPJ010000034.1	cds	35536	37188	+	BBJOLO_00342		Glutamate--tRNA ligase	SO:0001217, UniRef:UniRef50_A0A1T4MVC5
CADBPJ010000035.1	cds	17	391	+	BBJOLO_00343		hypothetical protein	PFAM:PF06968.18
CADBPJ010000035.1	cds	404	1036	+	BBJOLO_00344		Thiamine-phosphate synthase	SO:0001217, UniRef:UniRef50_E0NN28
CADBPJ010000035.1	cds	1036	1692	+	BBJOLO_00345	yniC	Phosphatase YniC	SO:0001217, UniRef:UniRef50_A0A1C5YMJ8
CADBPJ010000035.1	cds	1770	2582	+	BBJOLO_00346		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	SO:0001217, UniRef:UniRef50_A0A1C6JJP9
CADBPJ010000035.1	cds	2584	3768	+	BBJOLO_00347	cytX	Putative hydroxymethylpyrimidine transporter CytX	SO:0001217, UniRef:UniRef50_A0A7K0K4B1
CADBPJ010000035.1	cds	3765	3911	+	BBJOLO_00348		hypothetical protein	
CADBPJ010000036.1	cds	356	1249	-	BBJOLO_00349		UDP-N-acetylenolpyruvoylglucosamine reductase	SO:0001217, UniRef:UniRef50_A8MLW8
CADBPJ010000036.1	cds	1282	2223	-	BBJOLO_00350		HPr kinase/phosphorylase	SO:0001217, UniRef:UniRef50_A0A0M3DF87
CADBPJ010000036.1	cds	2485	2673	+	BBJOLO_00351		Large ribosomal subunit protein bL28	SO:0001217, UniRef:UniRef50_G2IGZ5
CADBPJ010000036.1	cds	2880	4160	+	BBJOLO_00352		UDP-N-acetylglucosamine 1-carboxyvinyltransferase	SO:0001217, UniRef:UniRef50_A0A9D1AG40
CADBPJ010000036.1	cds	4162	5007	+	BBJOLO_00353		hypothetical protein	PFAM:PF00753.33, PFAM:PF12706.13
CADBPJ010000036.1	cds	5004	5240	+	BBJOLO_00354		hypothetical protein	
CADBPJ010000036.1	cds	5540	6748	+	BBJOLO_00355		hypothetical protein	PFAM:PF03734.19, PFAM:PF07833.16
CADBPJ010000036.1	cds	6764	7615	+	BBJOLO_00356		hypothetical protein	PFAM:PF00892.27
CADBPJ010000036.1	cds	7624	8802	-	BBJOLO_00357		MFS transporter	SO:0001217, UniRef:UniRef50_A0A430AQZ4
CADBPJ010000036.1	cds	8835	9677	-	BBJOLO_00358		Ribosomal RNA small subunit methyltransferase A	SO:0001217, UniRef:UniRef50_Q034Q8
CADBPJ010000036.1	cds	9698	10579	-	BBJOLO_00359		hypothetical protein	PFAM:PF01479.30
CADBPJ010000036.1	cds	10580	11515	-	BBJOLO_00360		Glucokinase	SO:0001217, UniRef:UniRef50_A0A2K9P2I0
CADBPJ010000036.1	cds	11646	12581	+	BBJOLO_00361		mannose-6-phosphate isomerase	SO:0001217, UniRef:UniRef50_A0A1Y4V7F5
CADBPJ010000036.1	cds	12616	13302	+	BBJOLO_00362		hypothetical protein	PFAM:PF07670.19
CADBPJ010000036.1	cds	13374	13820	-	BBJOLO_00363	nifU	NIF system FeS cluster assembly NifU N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0G0BQM1
CADBPJ010000036.1	cds	13822	15039	-	BBJOLO_00364	iscS	Cysteine desulfurase IscS	SO:0001217, UniRef:UniRef50_A0A7X6VRH4
CADBPJ010000036.1	cds	15250	16056	+	BBJOLO_00365		hypothetical protein	PFAM:PF01026.27, PFAM:PF04909.20
CADBPJ010000036.1	cds	16069	16821	-	BBJOLO_00366	zupT	Zinc transporter ZupT	SO:0001217, UniRef:UniRef50_A0A1V5KMQ9
CADBPJ010000036.1	cds	16836	18254	-	BBJOLO_00367		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B	SO:0001217, UniRef:UniRef50_A0A1C5V8D6
CADBPJ010000036.1	cds	18251	19684	-	BBJOLO_00368		Glutamyl-tRNA(Gln) amidotransferase subunit A	SO:0001217, UniRef:UniRef50_Q0I9N6
CADBPJ010000036.1	cds	19699	19977	-	BBJOLO_00369		hypothetical protein	
CADBPJ010000036.1	cds	20137	20550	-	BBJOLO_00370		hypothetical protein	
CADBPJ010000036.1	cds	20687	22174	-	BBJOLO_00371	umuC	UmuC domain-containing protein	SO:0001217, UniRef:UniRef50_R9K208
CADBPJ010000036.1	cds	22190	23353	-	BBJOLO_00372		Alcohol dehydrogenase	SO:0001217, UniRef:UniRef50_A0A0H3J6X9
CADBPJ010000036.1	cds	23521	23958	+	BBJOLO_00373		Rrf2 family transcriptional regulator	SO:0001217, UniRef:UniRef50_F7V6Z1
CADBPJ010000036.1	cds	23996	24976	-	BBJOLO_00374		Cysteine synthase	SO:0001217, UniRef:UniRef50_A0A3D1HDF7
CADBPJ010000036.1	cds	25002	25412	-	BBJOLO_00375		O-acetylhomoserine sulfhydrylase	SO:0001217, UniRef:UniRef50_A0A4J1RPT2
CADBPJ010000037.1	cds	225	1463	-	BBJOLO_00376		Oxaloacetate decarboxylase beta chain	SO:0001217, UniRef:UniRef50_A0A525CYM6
CADBPJ010000037.1	cds	1492	1872	-	BBJOLO_00377		hypothetical protein	PFAM:PF00364.28, PFAM:PF01597.25, PFAM:PF13533.12
CADBPJ010000037.1	cds	1897	2292	-	BBJOLO_00378		hypothetical protein	
CADBPJ010000037.1	cds	2316	3866	-	BBJOLO_00379		Putative propionyl-CoA carboxylase beta chain	SO:0001217, UniRef:UniRef50_P54541
CADBPJ010000037.1	tRNA	4122	4195	+	BBJOLO_00380	trnQ	tRNA-Gln(ctg)	SO:0000261
CADBPJ010000037.1	cds	4432	5880	-	BBJOLO_00381		Amino acid carrier protein	SO:0001217, UniRef:UniRef50_G5GJC2
CADBPJ010000037.1	ncRNA-region	5948	6039	-			Glycine riboswitch aptamer	RFAM:RF00504, SO:0000035
CADBPJ010000037.1	cds	6175	7245	-	BBJOLO_00382		Gfo/Idh/MocA family oxidoreductase	SO:0001217, UniRef:UniRef50_A0A2N2BKL8
CADBPJ010000037.1	cds	7246	8217	-	BBJOLO_00383		Xylose isomerase	SO:0001217, UniRef:UniRef50_A0A2V2GIF3
CADBPJ010000037.1	cds	8292	9119	-	BBJOLO_00384		hypothetical protein	PFAM:PF01261.30
CADBPJ010000037.1	cds	9139	10302	-	BBJOLO_00385	ycjS	Putative oxidoreductase YcjS	SO:0001217, UniRef:UniRef50_A0A1V6AM07
CADBPJ010000037.1	cds	10433	11314	+	BBJOLO_00386		hypothetical protein	PFAM:PF00165.29, PFAM:PF02311.25, PFAM:PF12833.13
CADBPJ010000037.1	cds	11307	12182	+	BBJOLO_00387		hypothetical protein	PFAM:PF00248.27
CADBPJ010000037.1	cds	12277	14466	-	BBJOLO_00388		Alpha-galactosidase	SO:0001217, UniRef:UniRef50_A0A932BW38
CADBPJ010000037.1	cds	14530	14970	-	BBJOLO_00389		hypothetical protein	
CADBPJ010000037.1	cds	14984	15829	-	BBJOLO_00390		hypothetical protein	PFAM:PF05175.20, PFAM:PF07669.17, PFAM:PF08241.18, PFAM:PF08242.18, PFAM:PF13649.12, PFAM:PF13847.12, PFAM:PF17827.6
CADBPJ010000037.1	cds	15823	16797	-	BBJOLO_00391		DUF1385 domain-containing protein	SO:0001217, UniRef:UniRef50_B2A3J1
CADBPJ010000037.1	cds	16837	17418	-	BBJOLO_00392		hypothetical protein	PFAM:PF00226.36
CADBPJ010000037.1	cds	17405	18262	-	BBJOLO_00393		hypothetical protein	
CADBPJ010000037.1	cds	18415	18861	+	BBJOLO_00394		Stage V sporulation protein AC	SO:0001217, UniRef:UniRef50_L7VSL6
CADBPJ010000037.1	cds	19166	19660	-	BBJOLO_00395		hypothetical protein	
CADBPJ010000037.1	cds	19657	19833	-	BBJOLO_00396		hypothetical protein	
CADBPJ010000038.1	cds	956	1795	+	BBJOLO_00397		hypothetical protein	PFAM:PF00165.29, PFAM:PF12833.13, PFAM:PF13412.12
CADBPJ010000038.1	cds	1918	3384	-	BBJOLO_00398		hypothetical protein	PFAM:PF17389.8, PFAM:PF21104.3
CADBPJ010000039.1	cds	64	2169	+	BBJOLO_00399		hypothetical protein	PFAM:PF01367.25, PFAM:PF22619.2
CADBPJ010000040.1	cds	1472	1651	-	BBJOLO_00400		hypothetical protein	
CADBPJ010000040.1	cds	1666	2040	-	BBJOLO_00401		hypothetical protein	
CADBPJ010000041.1	cds	229	660	+	BBJOLO_00402		hypothetical protein	PFAM:PF00165.29, PFAM:PF12833.13
CADBPJ010000041.1	cds	864	5750	+	BBJOLO_00403		hypothetical protein	PFAM:PF00395.25
CADBPJ010000041.1	cds	5782	8499	+	BBJOLO_00404		hypothetical protein	
CADBPJ010000042.1	cds	16	378	+	BBJOLO_00405		hypothetical protein	
CADBPJ010000042.1	cds	417	893	+	BBJOLO_00406		hypothetical protein	
CADBPJ010000042.1	cds	883	1620	+	BBJOLO_00407		hypothetical protein	PFAM:PF19567.5
CADBPJ010000042.1	cds	1692	3623	+	BBJOLO_00408		Aconitate hydratase A	SO:0001217, UniRef:UniRef50_A0A7C1IRB1
CADBPJ010000042.1	cds	3674	3844	+	BBJOLO_00409		hypothetical protein	
CADBPJ010000042.1	cds	3822	3998	+	BBJOLO_00410		hypothetical protein	
CADBPJ010000042.1	cds	4023	5225	+	BBJOLO_00411		Thiazole biosynthetic enzyme	SO:0001217, UniRef:UniRef50_A0A4Y7RMX0
CADBPJ010000042.1	cds	5222	5911	+	BBJOLO_00412		hypothetical protein	PFAM:PF00149.33
CADBPJ010000042.1	cds	6187	6762	-	BBJOLO_00413		hypothetical protein	PFAM:PF00128.31
CADBPJ010000043.1	cds	426	1334	+	BBJOLO_00414		hypothetical protein	
