# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
CACVWD010000043.1	cds	5862	8207	+	BMNMOC_00951	1016.0	0.0	1.013	0.955	0.654	UniRef:UniRef50_A0A939Z9F6
CACVWD010000043.1	cds	8204	8383	+	BMNMOC_00952	-	-	-	-	-	-
CACVWD010000043.1	cds	8418	9233	+	BMNMOC_00953	-	-	-	-	-	-
CACVWD010000043.1	cds	9248	9667	+	BMNMOC_00954	-	-	-	-	-	-
CACVWD010000043.1	cds	9681	10247	+	BMNMOC_00955	-	-	-	-	-	-
CACVWD010000043.1	cds	10274	11161	+	BMNMOC_00956	-	-	-	-	-	-
CACVWD010000043.1	cds	11196	11876	-	BMNMOC_00957	-	-	-	-	-	-
CACVWD010000043.1	tRNA	11973	12046	+	BMNMOC_00958	78.7	-	-	-	-	-
CACVWD010000044.1	cds	5	202	+	BMNMOC_00959	-	-	-	-	-	-
CACVWD010000044.1	cds	397	714	+	BMNMOC_00960	-	-	-	-	-	-
CACVWD010000044.1	cds	704	1336	+	BMNMOC_00961	277.0	3.5e-93	0.981	0.855	0.660	UniRef:UniRef50_A0A9D2AQJ8
CACVWD010000044.1	cds	1320	2591	+	BMNMOC_00962	537.0	2.0e-189	1.028	0.998	0.639	UniRef:UniRef50_A0A1V5TZU3
CACVWD010000044.1	cds	2604	2873	+	BMNMOC_00963	-	-	-	-	-	-
CACVWD010000044.1	cds	2946	3722	+	BMNMOC_00964	282.0	5.5e-94	0.946	0.914	0.598	UniRef:UniRef50_R9LWB3
CACVWD010000044.1	cds	3719	5299	+	BMNMOC_00965	-	-	-	-	-	-
CACVWD010000044.1	cds	5395	6243	+	BMNMOC_00966	296.0	1.4e-98	0.915	0.804	0.585	UniRef:UniRef50_A0A1V5U4H0
CACVWD010000044.1	cds	6245	7558	+	BMNMOC_00967	-	-	-	-	-	-
CACVWD010000044.1	cds	7590	9206	+	BMNMOC_00968	608.0	9.2e-214	0.989	0.989	0.581	UniRef:UniRef50_A0A2V2FQ64
CACVWD010000044.1	cds	9333	11336	+	BMNMOC_00969	-	-	-	-	-	-
CACVWD010000044.1	cds	12113	12856	+	BMNMOC_00970	-	-	-	-	-	-
CACVWD010000045.1	cds	21	2072	+	BMNMOC_00971	-	-	-	-	-	-
CACVWD010000045.1	cds	2076	3587	-	BMNMOC_00972	-	-	-	-	-	-
CACVWD010000045.1	cds	3816	5315	-	BMNMOC_00973	528.0	4.7e-182	1.008	0.848	0.537	UniRef:UniRef50_R7KLN9
CACVWD010000045.1	cds	5312	5671	-	BMNMOC_00974	127.0	3.4e-37	0.924	0.803	0.536	UniRef:UniRef50_R9LWT4
CACVWD010000045.1	cds	5730	6620	-	BMNMOC_00975	-	-	-	-	-	-
CACVWD010000045.1	cds	6617	9619	-	BMNMOC_00976	-	-	-	-	-	-
CACVWD010000045.1	cds	9928	10851	+	BMNMOC_00977	335.0	2.3e-113	0.990	0.953	0.536	UniRef:UniRef50_A0A174Z4V4
CACVWD010000045.1	cds	10853	11188	+	BMNMOC_00978	-	-	-	-	-	-
CACVWD010000046.1	cds	46	711	+	BMNMOC_00979	-	-	-	-	-	-
CACVWD010000046.1	cds	765	1526	-	BMNMOC_00980	274.0	8.6e-91	1.0	0.927	0.538	UniRef:UniRef50_A0A1Q6RKG8
CACVWD010000046.1	cds	1670	2260	+	BMNMOC_00981	211.0	4.6e-68	0.893	0.941	0.566	UniRef:UniRef50_A0AAN4VM59
CACVWD010000046.1	cds	2402	2992	+	BMNMOC_00982	233.0	4.1e-76	0.990	0.847	0.567	UniRef:UniRef50_A0A354HD17
CACVWD010000046.1	cds	3000	3608	+	BMNMOC_00983	-	-	-	-	-	-
CACVWD010000046.1	cds	3605	4288	+	BMNMOC_00984	351.0	8.4e-122	0.996	0.834	0.735	UniRef:UniRef50_A0A1G5W3L0
CACVWD010000046.1	cds	4293	5486	+	BMNMOC_00985	-	-	-	-	-	-
CACVWD010000046.1	cds	5576	6604	-	BMNMOC_00986	399.0	1.4e-137	0.997	0.980	0.575	UniRef:UniRef50_A0A1H9VCI2
CACVWD010000046.1	cds	6862	8016	+	BMNMOC_00987	474.0	5.0e-165	1.034	0.873	0.640	UniRef:UniRef50_P94360
CACVWD010000046.1	cds	8030	9010	+	BMNMOC_00988	431.0	3.4e-150	0.911	0.816	0.727	UniRef:UniRef50_A0A2K2F723
CACVWD010000046.1	cds	9025	9930	+	BMNMOC_00989	445.0	5.2e-157	0.980	0.939	0.766	UniRef:UniRef50_A0A2V2ERS6
CACVWD010000046.1	cds	9870	11042	-	BMNMOC_00990	-	-	-	-	-	-
CACVWD010000047.1	cds	112	990	+	BMNMOC_00991	-	-	-	-	-	-
CACVWD010000047.1	cds	1030	2526	-	BMNMOC_00992	-	-	-	-	-	-
CACVWD010000047.1	cds	2600	3376	-	BMNMOC_00993	-	-	-	-	-	-
CACVWD010000047.1	cds	3373	4803	-	BMNMOC_00994	-	-	-	-	-	-
CACVWD010000047.1	cds	4800	5468	-	BMNMOC_00995	261.0	1.3e-86	0.977	0.865	0.548	UniRef:UniRef50_A0A4U8Q2H0
CACVWD010000047.1	cds	5543	6676	-	BMNMOC_00996	-	-	-	-	-	-
CACVWD010000047.1	cds	6773	8674	+	BMNMOC_00997	-	-	-	-	-	-
CACVWD010000047.1	cds	8762	8959	+	BMNMOC_00998	70.5	3.2e-16	0.923	0.811	0.517	UniRef:UniRef50_B8I5L4
CACVWD010000047.1	cds	9009	9824	+	BMNMOC_00999	282.0	5.3e-93	1.125	0.919	0.525	UniRef:UniRef50_F4X9S3
CACVWD010000047.1	cds	9883	10404	-	BMNMOC_01000	-	-	-	-	-	-
CACVWD010000048.1	cds	5	238	+	BMNMOC_01001	-	-	-	-	-	-
CACVWD010000048.1	cds	279	836	-	BMNMOC_01002	-	-	-	-	-	-
CACVWD010000048.1	cds	952	2439	-	BMNMOC_01003	526.0	6.7e-182	1.006	0.896	0.504	UniRef:UniRef50_F1T4M1
CACVWD010000048.1	cds	2536	3447	+	BMNMOC_01004	322.0	5.2e-108	0.977	0.876	0.588	UniRef:UniRef50_A9NGD7
CACVWD010000048.1	cds	3460	4296	+	BMNMOC_01005	-	-	-	-	-	-
CACVWD010000048.1	cds	4345	5082	-	BMNMOC_01006	-	-	-	-	-	-
CACVWD010000048.1	cds	5075	6871	-	BMNMOC_01007	795.0	3.5e-283	1.241	0.993	0.569	UniRef:UniRef50_A0A941WB61
CACVWD010000048.1	cds	7063	8469	+	BMNMOC_01008	-	-	-	-	-	-
CACVWD010000048.1	cds	8517	9518	-	BMNMOC_01009	364.0	1.1e-123	0.994	0.885	0.550	UniRef:UniRef50_G5GJS3
CACVWD010000048.1	cds	9543	10394	-	BMNMOC_01010	303.0	9.0e-102	0.996	0.979	0.564	UniRef:UniRef50_A0A073J670
CACVWD010000048.1	cds	10398	10511	-	BMNMOC_01011	-	-	-	-	-	-
CACVWD010000049.1	rRNA	1	94	+	BMNMOC_01012	59.7	1.7e-09	-	-	-	RFAM:RF00001
CACVWD010000049.1	cds	354	1409	+	BMNMOC_01013	-	-	-	-	-	-
CACVWD010000049.1	cds	1402	2685	+	BMNMOC_01014	-	-	-	-	-	-
CACVWD010000049.1	cds	2682	3173	+	BMNMOC_01015	197.0	1.3e-63	0.945	0.890	0.565	UniRef:UniRef50_A0A1M6HWK2
CACVWD010000049.1	cds	3320	3673	-	BMNMOC_01016	137.0	8.8e-41	0.991	0.806	0.595	UniRef:UniRef50_A0A7C6SYR6
CACVWD010000049.1	cds	3673	4701	-	BMNMOC_01017	365.0	4.8e-124	1.012	0.991	0.552	UniRef:UniRef50_A0A2V2EG29
CACVWD010000049.1	cds	4831	5037	+	BMNMOC_01018	-	-	-	-	-	-
CACVWD010000049.1	cds	5180	6061	+	BMNMOC_01019	-	-	-	-	-	-
CACVWD010000049.1	cds	6177	6638	+	BMNMOC_01020	-	-	-	-	-	-
CACVWD010000049.1	cds	6635	6793	+	BMNMOC_01021	-	-	-	-	-	-
CACVWD010000049.1	cds	6811	8037	+	BMNMOC_01022	-	-	-	-	-	-
CACVWD010000049.1	cds	8146	9945	+	BMNMOC_01023	767.0	3.8e-274	1.037	0.997	0.609	UniRef:UniRef50_A0A174MXH9
CACVWD010000049.1	cds	10001	10543	-	BMNMOC_01024	-	-	-	-	-	-
CACVWD010000050.1	cds	25	342	+	BMNMOC_01025	-	-	-	-	-	-
CACVWD010000050.1	cds	424	1092	+	BMNMOC_01026	267.0	1.3e-88	0.995	0.819	0.602	UniRef:UniRef50_G8QQR7
CACVWD010000050.1	cds	1334	1762	+	BMNMOC_01027	-	-	-	-	-	-
CACVWD010000050.1	cds	1985	2773	+	BMNMOC_01028	-	-	-	-	-	-
CACVWD010000050.1	cds	2922	3503	-	BMNMOC_01029	-	-	-	-	-	-
CACVWD010000050.1	cds	3494	3853	-	BMNMOC_01030	-	-	-	-	-	-
CACVWD010000050.1	cds	3844	4623	-	BMNMOC_01031	-	-	-	-	-	-
CACVWD010000050.1	cds	4620	5144	-	BMNMOC_01032	184.0	4.5e-58	0.983	0.966	0.509	UniRef:UniRef50_A0A2V2E8T8
CACVWD010000050.1	cds	5141	6304	-	BMNMOC_01033	306.0	5.9e-100	0.886	0.935	0.501	UniRef:UniRef50_A0AAE3DKP2
CACVWD010000050.1	cds	6331	7332	-	BMNMOC_01034	-	-	-	-	-	-
CACVWD010000050.1	cds	7419	7757	-	BMNMOC_01035	-	-	-	-	-	-
CACVWD010000050.1	cds	7770	8831	-	BMNMOC_01036	414.0	8.5e-143	0.966	0.893	0.613	UniRef:UniRef50_D8IG88
CACVWD010000050.1	cds	8998	10176	+	BMNMOC_01037	508.0	1.5e-178	0.997	0.897	0.670	UniRef:UniRef50_A0A173SUD3
CACVWD010000050.1	cds	10275	11276	-	BMNMOC_01038	387.0	1.2e-132	1.0	0.898	0.562	UniRef:UniRef50_R9LKZ3
CACVWD010000050.1	cds	11280	12770	-	BMNMOC_01039	580.0	3.2e-203	1.0	0.905	0.571	UniRef:UniRef50_A0A7U9RUY8
CACVWD010000050.1	cds	12767	13411	-	BMNMOC_01040	-	-	-	-	-	-
CACVWD010000050.1	cds	13424	14968	-	BMNMOC_01041	610.0	1.8e-214	0.924	0.809	0.611	UniRef:UniRef50_A0A9D1V6U7
CACVWD010000050.1	cds	15038	15826	-	BMNMOC_01042	-	-	-	-	-	-
CACVWD010000051.1	cds	9	1142	+	BMNMOC_01043	-	-	-	-	-	-
CACVWD010000051.1	cds	1139	1303	+	BMNMOC_01044	-	-	-	-	-	-
CACVWD010000051.1	cds	1343	2011	-	BMNMOC_01045	-	-	-	-	-	-
CACVWD010000051.1	cds	2122	4404	-	BMNMOC_01046	-	-	-	-	-	-
CACVWD010000051.1	cds	4499	5032	-	BMNMOC_01047	-	-	-	-	-	-
CACVWD010000051.1	cds	5029	5499	-	BMNMOC_01048	-	-	-	-	-	-
CACVWD010000051.1	cds	5496	6335	-	BMNMOC_01049	-	-	-	-	-	-
CACVWD010000051.1	cds	6487	7380	+	BMNMOC_01050	-	-	-	-	-	-
CACVWD010000051.1	cds	7409	8005	+	BMNMOC_01051	-	-	-	-	-	-
CACVWD010000051.1	cds	7995	8939	+	BMNMOC_01052	-	-	-	-	-	-
CACVWD010000051.1	cds	9030	9689	+	BMNMOC_01053	342.0	8.8e-119	0.945	0.908	0.797	UniRef:UniRef50_A0A2N2A507
CACVWD010000051.1	cds	9934	10392	-	BMNMOC_01054	-	-	-	-	-	-
CACVWD010000052.1	cds	154	2850	+	BMNMOC_01055	-	-	-	-	-	-
CACVWD010000052.1	cds	2847	4136	+	BMNMOC_01056	460.0	2.0e-158	1.047	0.972	0.535	UniRef:UniRef50_R6AWX0
CACVWD010000052.1	cds	4133	4729	+	BMNMOC_01057	-	-	-	-	-	-
CACVWD010000052.1	cds	4719	5954	+	BMNMOC_01058	430.0	1.6e-147	0.998	0.976	0.539	UniRef:UniRef50_U2NJ70
CACVWD010000052.1	cds	5985	7085	+	BMNMOC_01059	460.0	1.0e-160	0.883	0.857	0.687	UniRef:UniRef50_P43705
CACVWD010000052.1	cds	7187	7483	-	BMNMOC_01060	-	-	-	-	-	-
CACVWD010000052.1	cds	7502	9298	+	BMNMOC_01061	-	-	-	-	-	-
CACVWD010000052.1	cds	9346	10284	-	BMNMOC_01062	266.0	6.3e-86	0.917	0.817	0.503	UniRef:UniRef50_A0A1C5YZD0
CACVWD010000053.1	cds	111	860	+	BMNMOC_01063	-	-	-	-	-	-
CACVWD010000053.1	cds	1021	2217	+	BMNMOC_01064	-	-	-	-	-	-
CACVWD010000053.1	cds	2500	3369	+	BMNMOC_01065	-	-	-	-	-	-
CACVWD010000053.1	cds	3421	4092	+	BMNMOC_01066	246.0	2.2e-80	1.0	0.858	0.511	UniRef:UniRef50_C8WAQ5
CACVWD010000053.1	cds	4382	5617	+	BMNMOC_01067	445.0	9.5e-153	1.054	0.929	0.568	UniRef:UniRef50_D4K1M6
CACVWD010000053.1	cds	5637	6125	-	BMNMOC_01068	-	-	-	-	-	-
CACVWD010000053.1	cds	6139	6387	-	BMNMOC_01069	-	-	-	-	-	-
CACVWD010000053.1	cds	6420	7436	-	BMNMOC_01070	-	-	-	-	-	-
CACVWD010000053.1	cds	7941	8222	+	BMNMOC_01071	-	-	-	-	-	-
CACVWD010000053.1	cds	8310	10778	-	BMNMOC_01072	-	-	-	-	-	-
CACVWD010000053.1	cds	11016	11534	+	BMNMOC_01073	-	-	-	-	-	-
CACVWD010000053.1	cds	11869	13398	-	BMNMOC_01074	-	-	-	-	-	-
CACVWD010000053.1	cds	13545	14594	+	BMNMOC_01075	442.0	2.3e-154	0.934	0.896	0.638	UniRef:UniRef50_A0A1I1Z6V5
CACVWD010000053.1	cds	14693	15679	+	BMNMOC_01076	305.0	1.3e-100	1.037	0.914	0.529	UniRef:UniRef50_G2T5Q1
CACVWD010000053.1	cds	15734	17011	-	BMNMOC_01077	463.0	9.2e-160	1.0	0.928	0.586	UniRef:UniRef50_A0A9D2RBW1
CACVWD010000053.1	cds	17068	17643	-	BMNMOC_01078	-	-	-	-	-	-
CACVWD010000054.1	cds	82	870	+	BMNMOC_01079	-	-	-	-	-	-
CACVWD010000054.1	cds	897	4322	-	BMNMOC_01080	-	-	-	-	-	-
CACVWD010000054.1	cds	4350	4958	-	BMNMOC_01081	200.0	1.4e-63	0.911	0.944	0.527	UniRef:UniRef50_B0S0D9
CACVWD010000054.1	cds	5144	5605	+	BMNMOC_01082	-	-	-	-	-	-
CACVWD010000054.1	cds	5586	6689	+	BMNMOC_01083	-	-	-	-	-	-
CACVWD010000054.1	cds	6686	7279	+	BMNMOC_01084	178.0	6.2e-55	0.873	0.804	0.512	UniRef:UniRef50_F9N337
CACVWD010000054.1	cds	7333	7521	-	BMNMOC_01085	-	-	-	-	-	-
CACVWD010000054.1	cds	7681	9012	-	BMNMOC_01086	-	-	-	-	-	-
CACVWD010000054.1	cds	9043	9651	-	BMNMOC_01087	-	-	-	-	-	-
CACVWD010000054.1	cds	9977	10321	-	BMNMOC_01088	116.0	9.5e-33	0.956	0.807	0.523	UniRef:UniRef50_A0A8J7QMA5
CACVWD010000054.1	cds	10321	13155	-	BMNMOC_01089	1292.0	0.0	0.992	0.870	0.678	UniRef:UniRef50_Q890X9
CACVWD010000054.1	cds	13156	14262	-	BMNMOC_01090	-	-	-	-	-	-
CACVWD010000054.1	cds	14259	14510	-	BMNMOC_01091	92.0	3.4e-24	0.964	0.842	0.613	UniRef:UniRef50_A0A9C7BFF6
CACVWD010000054.1	cds	14512	15363	-	BMNMOC_01092	-	-	-	-	-	-
CACVWD010000054.1	cds	15439	16257	+	BMNMOC_01093	-	-	-	-	-	-
CACVWD010000054.1	cds	16300	17550	-	BMNMOC_01094	-	-	-	-	-	-
CACVWD010000054.1	cds	17746	18966	+	BMNMOC_01095	-	-	-	-	-	-
CACVWD010000054.1	cds	19133	19951	+	BMNMOC_01096	-	-	-	-	-	-
CACVWD010000054.1	cds	20053	21159	+	BMNMOC_01097	-	-	-	-	-	-
CACVWD010000054.1	cds	21156	21935	+	BMNMOC_01098	-	-	-	-	-	-
CACVWD010000054.1	cds	21969	22742	-	BMNMOC_01099	-	-	-	-	-	-
CACVWD010000054.1	cds	22808	23188	+	BMNMOC_01100	147.0	9.0e-45	0.952	0.851	0.592	UniRef:UniRef50_A0A0P7Z1A4
CACVWD010000054.1	cds	23195	23722	+	BMNMOC_01101	-	-	-	-	-	-
CACVWD010000054.1	cds	23775	24923	-	BMNMOC_01102	613.0	1.1e-219	1.005	0.817	0.831	UniRef:UniRef50_F4XG28
CACVWD010000055.1	cds	924	1616	-	BMNMOC_01103	324.0	4.8e-111	0.983	0.822	0.735	UniRef:UniRef50_A0A1V5QBY3
CACVWD010000055.1	cds	1889	2887	-	BMNMOC_01104	-	-	-	-	-	-
CACVWD010000055.1	cds	2893	3555	-	BMNMOC_01105	275.0	6.4e-92	1.0	0.833	0.641	UniRef:UniRef50_A0A1K1LRA9
CACVWD010000055.1	cds	3563	5425	-	BMNMOC_01106	-	-	-	-	-	-
CACVWD010000055.1	cds	5552	7387	-	BMNMOC_01107	-	-	-	-	-	-
CACVWD010000055.1	cds	7819	9165	-	BMNMOC_01108	783.0	8.4e-286	0.993	0.982	0.838	UniRef:UniRef50_A0A9D2QHN7
CACVWD010000055.1	cds	9165	9827	-	BMNMOC_01109	226.0	6.8e-73	0.968	0.903	0.563	UniRef:UniRef50_G5IFU4
CACVWD010000055.1	cds	9831	10622	-	BMNMOC_01110	478.0	2.4e-171	1.015	1.0	0.876	UniRef:UniRef50_A0A1I1WZR9
CACVWD010000055.1	cds	10666	11247	+	BMNMOC_01111	-	-	-	-	-	-
CACVWD010000055.1	ncRNA-region	10688	10840	-	-	57.8	5.9e-08	-	-	-	RFAM:RF00234
CACVWD010000055.1	cds	11232	11573	+	BMNMOC_01112	-	-	-	-	-	-
CACVWD010000055.1	cds	11784	11948	-	BMNMOC_01113	-	-	-	-	-	-
CACVWD010000055.1	cds	12139	13779	+	BMNMOC_01114	628.0	2.8e-220	1.020	0.898	0.558	UniRef:UniRef50_Q188C8
CACVWD010000056.1	cds	70	627	+	BMNMOC_01115	-	-	-	-	-	-
CACVWD010000056.1	cds	683	2176	+	BMNMOC_01116	-	-	-	-	-	-
CACVWD010000056.1	cds	2183	2983	-	BMNMOC_01117	306.0	3.3e-103	0.974	0.887	0.629	UniRef:UniRef50_R6AX75
CACVWD010000056.1	cds	2980	3726	-	BMNMOC_01118	249.0	6.5e-81	1.012	0.893	0.518	UniRef:UniRef50_A0A1V4I9Q8
CACVWD010000056.1	cds	3841	4005	+	BMNMOC_01119	-	-	-	-	-	-
CACVWD010000056.1	cds	4085	4924	+	BMNMOC_01120	-	-	-	-	-	-
CACVWD010000056.1	cds	4921	5412	+	BMNMOC_01121	-	-	-	-	-	-
CACVWD010000056.1	cds	5409	7937	+	BMNMOC_01122	-	-	-	-	-	-
CACVWD010000056.1	cds	8025	9362	+	BMNMOC_01123	-	-	-	-	-	-
CACVWD010000057.1	rRNA	1	693	-	BMNMOC_01124	637.3	1.1e-21	-	-	-	RFAM:RF00177
CACVWD010000057.1	cds	1232	1885	+	BMNMOC_01125	-	-	-	-	-	-
CACVWD010000057.1	cds	1882	2844	+	BMNMOC_01126	272.0	3.9e-88	0.959	0.919	0.528	UniRef:UniRef50_A0A7C6H4D1
CACVWD010000057.1	cds	2881	3348	+	BMNMOC_01127	-	-	-	-	-	-
CACVWD010000057.1	cds	3363	5330	+	BMNMOC_01128	783.0	2.2e-279	0.986	1.013	0.616	UniRef:UniRef50_Q97EB7
CACVWD010000057.1	ncRNA-region	5868	5925	+	-	67.6	2.8e-10	-	-	-	RFAM:RF02913
CACVWD010000057.1	cds	6096	6887	+	BMNMOC_01129	295.0	1.4e-98	0.958	0.840	0.583	UniRef:UniRef50_B0NIG0
CACVWD010000057.1	cds	6877	7833	+	BMNMOC_01130	-	-	-	-	-	-
CACVWD010000057.1	cds	8311	10281	-	BMNMOC_01131	-	-	-	-	-	-
CACVWD010000058.1	cds	16	897	+	BMNMOC_01132	-	-	-	-	-	-
CACVWD010000058.1	cds	755	2008	-	BMNMOC_01133	498.0	3.9e-174	0.981	0.953	0.587	UniRef:UniRef50_F5YMA7
CACVWD010000058.1	cds	2030	3118	-	BMNMOC_01134	-	-	-	-	-	-
CACVWD010000058.1	cds	3174	4187	-	BMNMOC_01135	500.0	1.3e-177	1.0	0.994	0.721	UniRef:UniRef50_A0A1V5U4Y1
CACVWD010000058.1	cds	4219	5784	-	BMNMOC_01136	577.0	1.6e-201	0.992	0.918	0.580	UniRef:UniRef50_A0A1V5U4Y0
CACVWD010000058.1	cds	5799	6581	-	BMNMOC_01137	455.0	2.2e-162	0.988	0.992	0.825	UniRef:UniRef50_A0A644YQG1
CACVWD010000058.1	cds	6578	7345	-	BMNMOC_01138	264.0	3.8e-87	0.937	0.916	0.536	UniRef:UniRef50_A0A363TD01
CACVWD010000058.1	cds	7368	8090	-	BMNMOC_01139	294.0	2.1e-99	0.979	0.948	0.617	UniRef:UniRef50_A0A3C1LRJ4
CACVWD010000058.1	cds	8118	8876	-	BMNMOC_01140	-	-	-	-	-	-
CACVWD010000058.1	cds	9134	9607	+	BMNMOC_01141	-	-	-	-	-	-
CACVWD010000059.1	cds	251	952	+	BMNMOC_01142	-	-	-	-	-	-
CACVWD010000059.1	cds	1555	3000	-	BMNMOC_01143	-	-	-	-	-	-
CACVWD010000059.1	cds	2985	3479	-	BMNMOC_01144	-	-	-	-	-	-
CACVWD010000059.1	cds	3970	5766	+	BMNMOC_01145	-	-	-	-	-	-
CACVWD010000059.1	cds	5817	6350	+	BMNMOC_01146	-	-	-	-	-	-
CACVWD010000059.1	cds	6379	6555	-	BMNMOC_01147	-	-	-	-	-	-
CACVWD010000059.1	cds	6665	7384	+	BMNMOC_01148	-	-	-	-	-	-
CACVWD010000059.1	cds	7494	8819	+	BMNMOC_01149	-	-	-	-	-	-
CACVWD010000059.1	cds	8835	9272	+	BMNMOC_01150	177.0	3.5e-56	0.959	0.921	0.612	UniRef:UniRef50_A0A1V5Q3C3
CACVWD010000059.1	cds	9269	9580	+	BMNMOC_01151	-	-	-	-	-	-
CACVWD010000059.1	cds	9609	10199	+	BMNMOC_01152	-	-	-	-	-	-
CACVWD010000059.1	cds	10253	11041	-	BMNMOC_01153	-	-	-	-	-	-
CACVWD010000059.1	cds	11038	11343	-	BMNMOC_01154	-	-	-	-	-	-
CACVWD010000059.1	cds	11345	12235	-	BMNMOC_01155	-	-	-	-	-	-
CACVWD010000059.1	cds	12232	12552	-	BMNMOC_01156	-	-	-	-	-	-
CACVWD010000059.1	cds	12589	12894	-	BMNMOC_01157	-	-	-	-	-	-
CACVWD010000059.1	cds	12891	13175	-	BMNMOC_01158	-	-	-	-	-	-
CACVWD010000059.1	cds	13372	15075	+	BMNMOC_01159	-	-	-	-	-	-
CACVWD010000059.1	cds	15244	15441	+	BMNMOC_01160	87.8	4.3e-23	0.954	0.849	0.565	UniRef:UniRef50_B1I6L4
CACVWD010000059.1	cds	15597	16259	-	BMNMOC_01161	-	-	-	-	-	-
CACVWD010000060.1	cds	417	1427	+	BMNMOC_01162	-	-	-	-	-	-
CACVWD010000060.1	cds	1736	1909	+	BMNMOC_01163	-	-	-	-	-	-
CACVWD010000060.1	cds	1906	2742	+	BMNMOC_01164	292.0	2.4e-97	0.978	0.954	0.544	UniRef:UniRef50_A0A174T2K6
CACVWD010000060.1	cds	2824	3381	-	BMNMOC_01165	-	-	-	-	-	-
CACVWD010000060.1	cds	3540	4979	+	BMNMOC_01166	-	-	-	-	-	-
CACVWD010000060.1	cds	4990	6435	+	BMNMOC_01167	-	-	-	-	-	-
CACVWD010000060.1	cds	6432	7994	+	BMNMOC_01168	-	-	-	-	-	-
CACVWD010000060.1	cds	8051	9196	-	BMNMOC_01169	431.0	2.2e-148	0.937	0.862	0.655	UniRef:UniRef50_A0A1Q6RGQ7
CACVWD010000060.1	cds	9279	10745	+	BMNMOC_01170	-	-	-	-	-	-
CACVWD010000060.1	cds	10603	11457	-	BMNMOC_01171	-	-	-	-	-	-
CACVWD010000060.1	cds	11454	11909	-	BMNMOC_01172	173.0	3.4e-54	0.980	0.831	0.588	UniRef:UniRef50_P33661
CACVWD010000060.1	cds	12038	12298	-	BMNMOC_01173	-	-	-	-	-	-
CACVWD010000060.1	cds	12459	13103	-	BMNMOC_01174	-	-	-	-	-	-
CACVWD010000060.1	cds	13243	14043	-	BMNMOC_01175	-	-	-	-	-	-
CACVWD010000060.1	cds	14241	15065	-	BMNMOC_01176	-	-	-	-	-	-
CACVWD010000060.1	cds	15121	15294	+	BMNMOC_01177	-	-	-	-	-	-
CACVWD010000061.1	cds	252	479	+	BMNMOC_01178	-	-	-	-	-	-
CACVWD010000061.1	cds	821	4177	+	BMNMOC_01179	-	-	-	-	-	-
CACVWD010000061.1	cds	4651	5754	+	BMNMOC_01180	-	-	-	-	-	-
CACVWD010000061.1	cds	5799	6356	-	BMNMOC_01181	-	-	-	-	-	-
CACVWD010000061.1	cds	6422	7702	-	BMNMOC_01182	541.0	1.4e-190	1.0	0.953	0.617	UniRef:UniRef50_H1PMV8
CACVWD010000061.1	cds	7845	8294	-	BMNMOC_01183	148.0	3.5e-44	0.973	0.806	0.538	UniRef:UniRef50_A0A3D1HYK9
CACVWD010000061.1	cds	8291	9118	-	BMNMOC_01184	360.0	1.1e-123	0.993	0.867	0.626	UniRef:UniRef50_A0A972DHF1
CACVWD010000061.1	cds	9224	9814	-	BMNMOC_01185	219.0	2.7e-71	0.964	0.974	0.577	UniRef:UniRef50_A0A2X3C3G4
CACVWD010000061.1	cds	9943	11055	+	BMNMOC_01186	-	-	-	-	-	-
CACVWD010000061.1	cds	11105	12349	-	BMNMOC_01187	386.0	2.8e-130	1.019	0.991	0.524	UniRef:UniRef50_A0A136Q0E2
CACVWD010000061.1	cds	12387	13583	-	BMNMOC_01188	-	-	-	-	-	-
CACVWD010000061.1	cds	13778	14401	+	BMNMOC_01189	-	-	-	-	-	-
CACVWD010000061.1	cds	14389	15147	-	BMNMOC_01190	-	-	-	-	-	-
CACVWD010000062.1	cds	983	1216	-	BMNMOC_01191	-	-	-	-	-	-
CACVWD010000062.1	cds	1226	2719	-	BMNMOC_01192	500.0	2.4e-172	1.006	0.954	0.528	UniRef:UniRef50_L7VPG1
CACVWD010000062.1	cds	2721	4766	-	BMNMOC_01193	-	-	-	-	-	-
CACVWD010000062.1	cds	4763	5608	-	BMNMOC_01194	-	-	-	-	-	-
CACVWD010000062.1	cds	5769	6446	-	BMNMOC_01195	-	-	-	-	-	-
CACVWD010000062.1	cds	6447	8306	-	BMNMOC_01196	650.0	7.7e-227	0.990	0.887	0.571	UniRef:UniRef50_Q24M99
CACVWD010000062.1	cds	8395	9087	-	BMNMOC_01197	-	-	-	-	-	-
CACVWD010000063.1	cds	52	852	+	BMNMOC_01198	-	-	-	-	-	-
CACVWD010000063.1	cds	878	1423	+	BMNMOC_01199	-	-	-	-	-	-
CACVWD010000063.1	cds	1427	2377	+	BMNMOC_01200	-	-	-	-	-	-
CACVWD010000063.1	cds	2436	4430	+	BMNMOC_01201	-	-	-	-	-	-
CACVWD010000063.1	cds	4521	7430	+	BMNMOC_01202	-	-	-	-	-	-
CACVWD010000063.1	cds	7576	9642	+	BMNMOC_01203	876.0	4.9e-312	1.240	0.995	0.592	UniRef:UniRef50_A0A1V6BWL8
