# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
CACVWD010000006.1	cds	35440	36114	+	BMNMOC_00215		hypothetical protein	PFAM:PF00271.37, PFAM:PF18074.6
CACVWD010000007.1	cds	50	1000	+	BMNMOC_00216		hypothetical protein	
CACVWD010000007.1	cds	847	2766	-	BMNMOC_00217		hypothetical protein	PFAM:PF00112.29, PFAM:PF18560.7
CACVWD010000007.1	cds	3217	3993	-	BMNMOC_00218		Stage 0 sporulation A-like protein	SO:0001217, UniRef:UniRef50_A0A316PAI7
CACVWD010000007.1	cds	4197	5309	+	BMNMOC_00219		Oxidoreductase	SO:0001217, UniRef:UniRef50_A0A2X2U5L6
CACVWD010000007.1	cds	5619	6731	+	BMNMOC_00220		hypothetical protein	PFAM:PF00004.35, PFAM:PF00308.24, PFAM:PF01695.23, PFAM:PF11638.13
CACVWD010000007.1	cds	6707	6883	+	BMNMOC_00221		hypothetical protein	PFAM:PF08299.17
CACVWD010000007.1	cds	7142	8236	+	BMNMOC_00222		hypothetical protein	PFAM:PF00712.24, PFAM:PF02767.21, PFAM:PF02768.20
CACVWD010000007.1	cds	8433	8570	-	BMNMOC_00223		hypothetical protein	PFAM:PF00011.27
CACVWD010000007.1	cds	8637	8870	-	BMNMOC_00224		hypothetical protein	PFAM:PF00011.27
CACVWD010000007.1	cds	9090	9344	-	BMNMOC_00225		hypothetical protein	
CACVWD010000007.1	cds	9448	9564	-	BMNMOC_00226		hypothetical protein	
CACVWD010000007.1	cds	9586	10329	+	BMNMOC_00227		hypothetical protein	PFAM:PF01551.29
CACVWD010000007.1	cds	10735	12648	-	BMNMOC_00228		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A1Q6M9W9
CACVWD010000007.1	cds	12663	14435	-	BMNMOC_00229	yheI	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI	SO:0001217, UniRef:UniRef50_A0A1C5WFW2
CACVWD010000007.1	cds	14612	16210	-	BMNMOC_00230		Phosphoenolpyruvate carboxykinase (ATP)	SO:0001217, UniRef:UniRef50_A0A1Q6TTT6
CACVWD010000007.1	cds	16432	17694	+	BMNMOC_00231		hypothetical protein	PFAM:PF00933.27
CACVWD010000007.1	cds	17708	19195	+	BMNMOC_00232		UPF0371 protein SPy_1343/M5005_Spy1095	SO:0001217, UniRef:UniRef50_Q99Z89
CACVWD010000007.1	cds	19195	20223	+	BMNMOC_00233		hypothetical protein	PFAM:PF03734.19
CACVWD010000007.1	cds	20292	21071	+	BMNMOC_00234		hypothetical protein	PFAM:PF13240.11
CACVWD010000007.1	cds	21106	22827	+	BMNMOC_00235		ABC transporter ATP-binding protein/permease	SO:0001217, UniRef:UniRef50_R2RLJ2
CACVWD010000007.1	cds	22824	24590	+	BMNMOC_00236		ABC transporter	SO:0001217, UniRef:UniRef50_A0A7I8DT92
CACVWD010000007.1	cds	24699	25391	+	BMNMOC_00237		hypothetical protein	PFAM:PF13240.11
CACVWD010000007.1	cds	25465	26847	-	BMNMOC_00238		Asparagine--tRNA ligase	SO:0001217, UniRef:UniRef50_Q81L32
CACVWD010000007.1	cds	26928	27662	+	BMNMOC_00239		hypothetical protein	
CACVWD010000007.1	cds	27757	28407	+	BMNMOC_00240		Maltose/galactoside acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0R1P3H2
CACVWD010000007.1	cds	28426	28710	+	BMNMOC_00241		hypothetical protein	PFAM:PF03992.22
CACVWD010000007.1	cds	28716	29357	+	BMNMOC_00242		Esterase	SO:0001217, UniRef:UniRef50_W3ALB8
CACVWD010000007.1	cds	29352	29984	-	BMNMOC_00243		RNA-binding S4 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2V2CHC3
CACVWD010000007.1	cds	30023	32638	-	BMNMOC_00244	tetM	Tetracycline resistance protein tetM	SO:0001217, UniRef:UniRef50_A0A1C5QU08
CACVWD010000007.1	cds	32628	33104	-	BMNMOC_00245		5-nitroimidazole antibiotic resistance protein	SO:0001217, UniRef:UniRef50_G4Q3F2
CACVWD010000007.1	cds	33105	33533	-	BMNMOC_00246		hypothetical protein	
CACVWD010000007.1	cds	33530	33919	-	BMNMOC_00247		Fluoroacetyl-CoA thioesterase	SO:0001217, UniRef:UniRef50_A0A143XT29
CACVWD010000007.1	cds	33995	35644	-	BMNMOC_00248		hypothetical protein	PFAM:PF00037.32, PFAM:PF02256.22, PFAM:PF02906.19, PFAM:PF10588.14, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13237.11, PFAM:PF13510.11
CACVWD010000007.1	cds	35648	37534	-	BMNMOC_00249	hndC	NADP-reducing hydrogenase subunit HndC	SO:0001217, UniRef:UniRef50_A0A1E3AUG5
CACVWD010000007.1	cds	37524	38027	-	BMNMOC_00250		hypothetical protein	
CACVWD010000007.1	cds	38329	39975	+	BMNMOC_00251		hypothetical protein	PFAM:PF04886.17
CACVWD010000007.1	cds	40169	41422	+	BMNMOC_00252		hypothetical protein	PFAM:PF02518.31, PFAM:PF06580.19
CACVWD010000007.1	cds	41577	43136	+	BMNMOC_00253		Anti-sigma factor antagonist	SO:0001217, UniRef:UniRef50_A0A3B9FYN4
CACVWD010000008.1	cds	79	2610	+	BMNMOC_00254		hypothetical protein	PFAM:PF00404.24
CACVWD010000008.1	cds	2890	4095	+	BMNMOC_00255		4Fe-4S ferredoxin-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A239R2B1
CACVWD010000008.1	cds	4240	4638	+	BMNMOC_00256		hypothetical protein	
CACVWD010000008.1	cds	4755	5090	+	BMNMOC_00257		hypothetical protein	
CACVWD010000008.1	cds	5104	6432	+	BMNMOC_00258		SPFH domain-containing protein	SO:0001217, UniRef:UniRef50_G9XBL4
CACVWD010000008.1	cds	6499	7608	+	BMNMOC_00259		hypothetical protein	
CACVWD010000008.1	cds	7605	9230	+	BMNMOC_00260		hypothetical protein	PFAM:PF04536.20
CACVWD010000008.1	cds	9401	10282	+	BMNMOC_00261		hypothetical protein	
CACVWD010000008.1	cds	10412	11542	+	BMNMOC_00262		hypothetical protein	
CACVWD010000008.1	cds	11539	12978	+	BMNMOC_00263		Sodium:glutamate symporter	SO:0001217, UniRef:UniRef50_A0A7V6HC71
CACVWD010000008.1	cds	13036	14496	-	BMNMOC_00264		hypothetical protein	
CACVWD010000008.1	cds	14594	15067	-	BMNMOC_00265		hypothetical protein	
CACVWD010000008.1	cds	15080	15901	-	BMNMOC_00266		hypothetical protein	PFAM:PF00288.32, PFAM:PF08544.19
CACVWD010000008.1	cds	15993	16775	+	BMNMOC_00267		hypothetical protein	PFAM:PF00753.33, PFAM:PF12706.13
CACVWD010000008.1	cds	16775	17251	+	BMNMOC_00268		hypothetical protein	
CACVWD010000008.1	cds	17266	18642	+	BMNMOC_00269		FAD-dependent protein C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A174QQP2
CACVWD010000008.1	cds	18866	19156	+	BMNMOC_00270		hypothetical protein	
CACVWD010000008.1	cds	19172	20848	+	BMNMOC_00271		hypothetical protein	
CACVWD010000008.1	cds	20862	21056	+	BMNMOC_00272		hypothetical protein	
CACVWD010000008.1	cds	21053	22546	+	BMNMOC_00273		Metal-dependent carboxypeptidase	SO:0001217, UniRef:UniRef50_A0A2V2ECT9
CACVWD010000008.1	cds	22689	23540	+	BMNMOC_00274	degV	DegV family protein	SO:0001217, UniRef:UniRef50_A0A810Q7F8
CACVWD010000008.1	cds	23603	24529	-	BMNMOC_00275		Carbamate kinase	SO:0001217, UniRef:UniRef50_D3R0J2
CACVWD010000008.1	cds	24474	25250	-	BMNMOC_00276		hypothetical protein	
CACVWD010000008.1	cds	25190	25381	-	BMNMOC_00277		hypothetical protein	
CACVWD010000009.1	cds	18	176	+	BMNMOC_00278		hypothetical protein	
CACVWD010000009.1	cds	322	1941	+	BMNMOC_00279		hypothetical protein	
CACVWD010000009.1	cds	1985	2353	-	BMNMOC_00280		hypothetical protein	
CACVWD010000009.1	cds	2379	3380	-	BMNMOC_00281		Phosphodiester glycosidase domain-containing protein	SO:0001217, UniRef:UniRef50_H1PJG8
CACVWD010000009.1	cds	3512	4186	+	BMNMOC_00282		Stage 0 sporulation A-like protein	SO:0001217, UniRef:UniRef50_A0A174MI26
CACVWD010000009.1	cds	4183	5424	+	BMNMOC_00283		hypothetical protein	PFAM:PF00512.31, PFAM:PF02518.31
CACVWD010000009.1	cds	5522	7645	-	BMNMOC_00284		hypothetical protein	PFAM:PF14262.12
CACVWD010000009.1	cds	7673	8344	-	BMNMOC_00285		hypothetical protein	
CACVWD010000009.1	cds	8363	9070	-	BMNMOC_00286		Molecular chaperone	SO:0001217, UniRef:UniRef50_A0A353KS80
CACVWD010000009.1	cds	9299	10150	+	BMNMOC_00287		Ferredoxin-NADP reductase	SO:0001217, UniRef:UniRef50_A0A2N2EEX0
CACVWD010000009.1	cds	10152	11561	+	BMNMOC_00288		NADPH-dependent glutamate synthase	SO:0001217, UniRef:UniRef50_A0A832NPF6
CACVWD010000009.1	cds	11686	12345	+	BMNMOC_00289	hypB	Hydrogenase isoenzymes nickel incorporation protein hypB	SO:0001217, UniRef:UniRef50_A0A174YNG2
CACVWD010000009.1	cds	12376	15297	+	BMNMOC_00290		4Fe-4S ferredoxin-type domain-containing protein	SO:0001217, UniRef:UniRef50_S0IUV8
CACVWD010000009.1	cds	15299	15646	+	BMNMOC_00291	hypA	Hydrogenase maturation factor HypA	SO:0001217, UniRef:UniRef50_A0A1C5P591
CACVWD010000009.1	cds	15814	16494	+	BMNMOC_00292		hypothetical protein	PFAM:PF02525.22, PFAM:PF03358.20
CACVWD010000009.1	cds	16563	17039	-	BMNMOC_00293		Flavodoxin-like domain-containing protein	SO:0001217, UniRef:UniRef50_R9M9I8
CACVWD010000009.1	cds	17054	18220	-	BMNMOC_00294		iron-containing alcohol dehydrogenase	SO:0001217, UniRef:UniRef50_UPI001EFB768A
CACVWD010000009.1	cds	18391	19164	+	BMNMOC_00295		hypothetical protein	PFAM:PF01643.23, PFAM:PF13279.12, PFAM:PF20791.3
CACVWD010000009.1	cds	19246	20046	+	BMNMOC_00296		hypothetical protein	
CACVWD010000009.1	cds	20050	20955	+	BMNMOC_00297		hypothetical protein	
CACVWD010000009.1	cds	21009	22265	+	BMNMOC_00298		hypothetical protein	PFAM:PF00128.31, PFAM:PF14701.12, PFAM:PF18612.7
CACVWD010000009.1	cds	22552	23430	-	BMNMOC_00299		hypothetical protein	PFAM:PF00294.29
CACVWD010000009.1	cds	23423	24133	-	BMNMOC_00300		PHP domain-containing protein	SO:0001217, UniRef:UniRef50_R9M863
CACVWD010000009.1	cds	24153	25163	-	BMNMOC_00301		HTH lacI-type domain-containing protein	SO:0001217, UniRef:UniRef50_R9M926
CACVWD010000010.1	cds	386	868	+	BMNMOC_00302		hypothetical protein	PFAM:PF04542.20
CACVWD010000010.1	cds	865	1713	+	BMNMOC_00303		hypothetical protein	PFAM:PF13490.11
CACVWD010000010.1	cds	1972	2664	+	BMNMOC_00304		Uridylate kinase	SO:0001217, UniRef:UniRef50_A0A353HB80
CACVWD010000010.1	cds	2725	3282	+	BMNMOC_00305		Ribosome-recycling factor	SO:0001217, UniRef:UniRef50_A4TC77
CACVWD010000010.1	cds	3279	3482	+	BMNMOC_00306		hypothetical protein	
CACVWD010000010.1	cds	3567	4310	+	BMNMOC_00307		Isoprenyl transferase	SO:0001217, UniRef:UniRef50_Q8RA26
CACVWD010000010.1	cds	4312	5460	+	BMNMOC_00308		hypothetical protein	PFAM:PF08436.17, PFAM:PF13288.12
CACVWD010000010.1	cds	5470	6615	+	BMNMOC_00309		hypothetical protein	PFAM:PF00595.29, PFAM:PF13180.12, PFAM:PF17820.7
CACVWD010000010.1	cds	6618	7664	+	BMNMOC_00310		4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)	SO:0001217, UniRef:UniRef50_A0A3C0J1J4
CACVWD010000010.1	cds	7742	11749	+	BMNMOC_00311		DNA polymerase III PolC-type	SO:0001217, UniRef:UniRef50_R6AN12
CACVWD010000010.1	cds	11783	12538	+	BMNMOC_00312		Carboxymuconolactone decarboxylase-like domain-containing protein	SO:0001217, UniRef:UniRef50_J0LNY9
CACVWD010000010.1	cds	12595	15414	-	BMNMOC_00313	hypB	Hydrogenase accessory protein HypB	SO:0001217, UniRef:UniRef50_A0A415SD95
CACVWD010000010.1	cds	15424	16608	-	BMNMOC_00314		hypothetical protein	PFAM:PF00111.32, PFAM:PF00175.26, PFAM:PF00970.30
CACVWD010000010.1	cds	16605	18137	-	BMNMOC_00315		hypothetical protein	PFAM:PF00070.33, PFAM:PF01266.30, PFAM:PF01593.30, PFAM:PF07992.20, PFAM:PF13450.12
CACVWD010000010.1	cds	18196	19584	-	BMNMOC_00316		Amine oxidase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A355U1Z7
CACVWD010000010.1	cds	19743	21101	+	BMNMOC_00317		hypothetical protein	
CACVWD010000010.1	cds	21098	21352	+	BMNMOC_00318		hypothetical protein	PFAM:PF00550.31
CACVWD010000010.1	cds	21349	22071	+	BMNMOC_00319		hypothetical protein	PFAM:PF01643.23, PFAM:PF20791.3
CACVWD010000010.1	cds	22718	22954	-	BMNMOC_00320		hypothetical protein	
CACVWD010000010.1	cds	23115	24116	-	BMNMOC_00321		hypothetical protein	
CACVWD010000010.1	cds	24440	24643	-	BMNMOC_00322		hypothetical protein	
CACVWD010000011.1	cds	97	1044	+	BMNMOC_00323		hypothetical protein	
CACVWD010000011.1	cds	1041	2516	+	BMNMOC_00324	mutS	DNA mismatch repair proteins mutS family domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3D5TEM9
CACVWD010000011.1	ncRNA-region	2574	2751	+			Lysine riboswitch aptamer	RFAM:RF00168, SO:0000035
CACVWD010000011.1	cds	2840	3247	+	BMNMOC_00325		3-aminobutyryl-CoA ammonia lyase	SO:0001217, UniRef:UniRef50_A0A8J3MRP6
CACVWD010000011.1	cds	3257	4084	+	BMNMOC_00326		3-keto-5-aminohexanoate cleavage enzyme	SO:0001217, UniRef:UniRef50_B0VHH0
CACVWD010000011.1	cds	4128	5180	+	BMNMOC_00327		L-erythro-3,5-diaminohexanoate dehydrogenase	SO:0001217, UniRef:UniRef50_A0A096DFY5
CACVWD010000011.1	cds	5250	6500	+	BMNMOC_00328		L-lysine 2,3-aminomutase	SO:0001217, UniRef:UniRef50_A0AAE4ZYI5
CACVWD010000011.1	cds	6510	8069	+	BMNMOC_00329		Lysine 5,6-aminomutase alpha subunit	SO:0001217, UniRef:UniRef50_E3PRJ5
CACVWD010000011.1	cds	8066	8854	+	BMNMOC_00330		B12-binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7C6K5H3
CACVWD010000011.1	cds	8893	9585	+	BMNMOC_00331		Butyrate--acetoacetate CoA-transferase subunit A	SO:0001217, UniRef:UniRef50_A0A1C6IT92
CACVWD010000011.1	cds	9585	10253	+	BMNMOC_00332		Acetoacetyl-CoA:acetate/butyrate CoA-transferase beta subunit	SO:0001217, UniRef:UniRef50_P23673
CACVWD010000011.1	cds	10326	10427	-	BMNMOC_00333		hypothetical protein	
CACVWD010000011.1	cds	10424	10588	-	BMNMOC_00334		hypothetical protein	PFAM:PF00892.27
CACVWD010000011.1	cds	10579	11355	-	BMNMOC_00335		Membrane protein	SO:0001217, UniRef:UniRef50_A0A810Q707
CACVWD010000011.1	cds	11521	12300	+	BMNMOC_00336		Enoyl-CoA hydratase	SO:0001217, UniRef:UniRef50_D4N101
CACVWD010000011.1	cds	12349	13185	+	BMNMOC_00337		3-hydroxybutyryl-CoA dehydrogenase	SO:0001217, UniRef:UniRef50_A0A3A8Z1R3
CACVWD010000011.1	cds	13201	14343	+	BMNMOC_00338		Acyl-CoA dehydrogenase, short-chain specific	SO:0001217, UniRef:UniRef50_P52042
CACVWD010000011.1	cds	14359	15159	+	BMNMOC_00339		Acryloyl-CoA reductase electron transfer subunit gamma	SO:0001217, UniRef:UniRef50_G3KIM7
CACVWD010000011.1	cds	15178	16296	+	BMNMOC_00340		Acryloyl-CoA reductase electron transfer subunit beta	SO:0001217, UniRef:UniRef50_G3KIM6
CACVWD010000011.1	cds	16427	17335	+	BMNMOC_00341		HTH araC/xylS-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A317G5R8
CACVWD010000011.1	cds	17432	18661	-	BMNMOC_00342		Arginyl aminopeptidase	SO:0001217, UniRef:UniRef50_A0A174F0M1
CACVWD010000011.1	cds	18749	19231	-	BMNMOC_00343		hypothetical protein	
CACVWD010000011.1	cds	19346	20311	+	BMNMOC_00344		hypothetical protein	PFAM:PF09992.14
CACVWD010000011.1	cds	20365	21978	-	BMNMOC_00345		hypothetical protein	PFAM:PF00128.31
CACVWD010000011.1	cds	22135	22578	+	BMNMOC_00346		hypothetical protein	
CACVWD010000011.1	cds	22571	23122	+	BMNMOC_00347		hypothetical protein	
CACVWD010000011.1	cds	23132	25105	+	BMNMOC_00348		Arabinogalactan endo-beta-1,4-galactanase	SO:0001217, UniRef:UniRef50_A0A939R6C2
CACVWD010000011.1	cds	25292	26815	+	BMNMOC_00349		hypothetical protein	
CACVWD010000011.1	cds	26958	28751	+	BMNMOC_00350		Maltose/maltodextrin transport system permease protein	SO:0001217, UniRef:UniRef50_A0A1H9PLN6
CACVWD010000011.1	cds	28751	29662	+	BMNMOC_00351		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_R9N5I4
CACVWD010000011.1	cds	29700	30830	+	BMNMOC_00352	msmX	Oligosaccharides import ATP-binding protein MsmX	SO:0001217, UniRef:UniRef50_P94360
CACVWD010000011.1	cds	30942	33326	+	BMNMOC_00353		Putative beta-galactosidase	SO:0001217, UniRef:UniRef50_E7MQ55
CACVWD010000011.1	cds	33330	34913	+	BMNMOC_00354		Alpha-galactosidase	SO:0001217, UniRef:UniRef50_A0A173RNZ2
CACVWD010000011.1	cds	35021	35641	-	BMNMOC_00355		hypothetical protein	PFAM:PF01048.26
CACVWD010000011.1	cds	35773	37386	-	BMNMOC_00356		hypothetical protein	
CACVWD010000011.1	cds	37388	37894	-	BMNMOC_00357		hypothetical protein	PFAM:PF04545.22, PFAM:PF08281.18
CACVWD010000011.1	cds	38012	38662	-	BMNMOC_00358		hypothetical protein	PFAM:PF00702.32
CACVWD010000011.1	cds	38763	39905	+	BMNMOC_00359		hypothetical protein	
CACVWD010000011.1	cds	39902	40576	+	BMNMOC_00360		Putative nitroreductase TM1586 domain-containing protein	SO:0001217, UniRef:UniRef50_L1QHD1
CACVWD010000011.1	cds	40563	41924	+	BMNMOC_00361	mepA	Multidrug export protein MepA	SO:0001217, UniRef:UniRef50_A0A3D1LE35
CACVWD010000011.1	cds	41964	42581	+	BMNMOC_00362		hypothetical protein	PFAM:PF04542.20, PFAM:PF04545.22, PFAM:PF08281.18
CACVWD010000011.1	cds	42562	43998	+	BMNMOC_00363		hypothetical protein	
CACVWD010000011.1	cds	44012	44650	+	BMNMOC_00364		hypothetical protein	
CACVWD010000011.1	cds	44852	46216	-	BMNMOC_00365		NAD(P) transhydrogenase subunit beta	SO:0001217, UniRef:UniRef50_A0A1V5HLC3
CACVWD010000011.1	cds	46216	46545	-	BMNMOC_00366		proton-translocating NAD(P)(+) transhydrogenase	SO:0001217, UniRef:UniRef50_A0A379EB48
CACVWD010000011.1	cds	46558	47718	-	BMNMOC_00367		proton-translocating NAD(P)(+) transhydrogenase	SO:0001217, UniRef:UniRef50_F4LX68
CACVWD010000011.1	cds	47743	48195	-	BMNMOC_00368		hypothetical protein	PFAM:PF01022.26, PFAM:PF01037.27, PFAM:PF08279.18, PFAM:PF13404.12, PFAM:PF13412.12, PFAM:PF13463.12
CACVWD010000011.1	cds	48426	49889	+	BMNMOC_00369		Dipeptidase	SO:0001217, UniRef:UniRef50_D1PQ83
CACVWD010000011.1	cds	49965	51185	-	BMNMOC_00370		hypothetical protein	PFAM:PF02368.24
CACVWD010000011.1	cds	51346	51507	-	BMNMOC_00371		hypothetical protein	
CACVWD010000011.1	cds	51589	53142	-	BMNMOC_00372		Recombinase domain-containing protein	SO:0001217, UniRef:UniRef50_N2BM96
CACVWD010000011.1	cds	53206	53364	-	BMNMOC_00373		hypothetical protein	
CACVWD010000011.1	cds	53444	54028	-	BMNMOC_00374		hypothetical protein	PFAM:PF02452.23
CACVWD010000012.1	cds	314	1183	-	BMNMOC_00375		DUF5655 domain-containing protein	SO:0001217, UniRef:UniRef50_Q5LS46
CACVWD010000012.1	cds	1352	1624	-	BMNMOC_00376		hypothetical protein	PFAM:PF07804.18
CACVWD010000012.1	cds	1730	2539	-	BMNMOC_00377		Rhamnulose-1-phosphate aldolase	SO:0001217, UniRef:UniRef50_A0AFI3
CACVWD010000012.1	cds	2536	3786	-	BMNMOC_00378		L-rhamnose isomerase	SO:0001217, UniRef:UniRef50_A0A3C1LUF1
CACVWD010000012.1	cds	3788	5119	-	BMNMOC_00379		hypothetical protein	PFAM:PF00370.27, PFAM:PF02782.22
CACVWD010000012.1	cds	5116	5412	-	BMNMOC_00380		hypothetical protein	
CACVWD010000012.1	cds	5617	9315	-	BMNMOC_00381		Phosphoribosylformylglycinamidine synthase	SO:0001217, UniRef:UniRef50_A0A371IN77
CACVWD010000012.1	cds	9317	10585	-	BMNMOC_00382		Phosphoribosylamine--glycine ligase	SO:0001217, UniRef:UniRef50_A0A1G4VFD2
CACVWD010000012.1	cds	10596	11780	-	BMNMOC_00383		IMP cyclohydrolase	SO:0001217, UniRef:UniRef50_F8KQ23
CACVWD010000012.1	cds	11790	12509	-	BMNMOC_00384		Inosine monophosphate cyclohydrolase-like domain-containing protein	SO:0001217, UniRef:UniRef50_G2SXQ7
CACVWD010000012.1	cds	12529	13149	-	BMNMOC_00385		Phosphoribosylglycinamide formyltransferase	SO:0001217, UniRef:UniRef50_R6AX36
CACVWD010000012.1	cds	13143	14186	-	BMNMOC_00386		Phosphoribosylformylglycinamidine cyclo-ligase	SO:0001217, UniRef:UniRef50_A9KHX3
CACVWD010000012.1	cds	14190	15614	-	BMNMOC_00387		Amidophosphoribosyltransferase	SO:0001217, UniRef:UniRef50_A0A1Q5PL70
CACVWD010000012.1	cds	15692	16378	-	BMNMOC_00388		Phosphoribosylaminoimidazole-succinocarboxamide synthase	SO:0001217, UniRef:UniRef50_C4FCE9
CACVWD010000012.1	cds	16411	16911	-	BMNMOC_00389		N5-carboxyaminoimidazole ribonucleotide mutase	SO:0001217, UniRef:UniRef50_A0A7G8TFS2
CACVWD010000012.1	cds	16936	17355	-	BMNMOC_00390		Aspartate carbamoyltransferase regulatory chain, allosteric domain protein	SO:0001217, UniRef:UniRef50_C2KYS0
CACVWD010000012.1	cds	17352	18278	-	BMNMOC_00391		Aspartate carbamoyltransferase	SO:0001217, UniRef:UniRef50_D1VSV3
CACVWD010000012.1	cds	18275	18919	-	BMNMOC_00392		Orotate phosphoribosyltransferase	SO:0001217, UniRef:UniRef50_Q819S7
CACVWD010000012.1	cds	18936	19634	-	BMNMOC_00393		Orotidine 5'-phosphate decarboxylase	SO:0001217, UniRef:UniRef50_A3CN89
CACVWD010000012.1	cds	19636	20541	-	BMNMOC_00394		Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit	SO:0001217, UniRef:UniRef50_P0DH74
CACVWD010000012.1	cds	20529	21263	-	BMNMOC_00395		Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit	SO:0001217, UniRef:UniRef50_A0A136WCZ2
CACVWD010000012.1	cds	21260	22471	-	BMNMOC_00396		Amidohydrolase-related domain-containing protein	SO:0001217, UniRef:UniRef50_H1PJX6
CACVWD010000012.1	cds	22757	23383	+	BMNMOC_00397		hypothetical protein	
CACVWD010000013.1	cds	533	1030	-	BMNMOC_00398	rpoD	RNA polymerase factor sigma-70 RpoD	SO:0001217, UniRef:UniRef50_L7VT55
CACVWD010000013.1	cds	1583	2617	+	BMNMOC_00399		hypothetical protein	
CACVWD010000013.1	cds	2622	3191	+	BMNMOC_00400		hypothetical protein	
CACVWD010000013.1	cds	3268	5091	+	BMNMOC_00401	dnaK	Chaperone protein DnaK	SO:0001217, UniRef:UniRef50_A0A137SXF9
CACVWD010000013.1	cds	5154	6278	+	BMNMOC_00402		hypothetical protein	PFAM:PF00226.36, PFAM:PF00684.24, PFAM:PF01556.23
CACVWD010000013.1	cds	6399	7202	+	BMNMOC_00403		hypothetical protein	PFAM:PF13240.11
CACVWD010000013.1	cds	7259	8458	-	BMNMOC_00404		hypothetical protein	PFAM:PF01555.25
CACVWD010000013.1	cds	8607	9374	+	BMNMOC_00405		Helix-turn-helix domain containing protein	SO:0001217, UniRef:UniRef50_A0A0K9N878
CACVWD010000013.1	cds	9586	10116	+	BMNMOC_00406		Large ribosomal subunit protein uL10	SO:0001217, UniRef:UniRef50_R5APT4
CACVWD010000013.1	cds	10174	10545	+	BMNMOC_00407		Large ribosomal subunit protein bL12	SO:0001217, UniRef:UniRef50_A0A929DMW3
CACVWD010000013.1	cds	10717	11598	+	BMNMOC_00408		hypothetical protein	PFAM:PF01381.28, PFAM:PF07739.18, PFAM:PF13443.12, PFAM:PF13560.12
CACVWD010000013.1	cds	11647	12297	-	BMNMOC_00409		hypothetical protein	
CACVWD010000013.1	cds	12294	13253	-	BMNMOC_00410		hypothetical protein	PFAM:PF00753.33
CACVWD010000013.1	cds	13270	13410	-	BMNMOC_00411		hypothetical protein	
CACVWD010000013.1	cds	13542	14552	+	BMNMOC_00412		hypothetical protein	
CACVWD010000013.1	cds	14603	16456	-	BMNMOC_00413		hypothetical protein	
CACVWD010000013.1	cds	16453	16938	-	BMNMOC_00414		hypothetical protein	PFAM:PF04542.20, PFAM:PF04545.22, PFAM:PF08281.18
CACVWD010000013.1	cds	17118	17219	-	BMNMOC_00415		hypothetical protein	
CACVWD010000013.1	cds	17379	17654	-	BMNMOC_00416		hypothetical protein	PFAM:PF01337.24
CACVWD010000013.1	cds	17656	18165	-	BMNMOC_00417		hypothetical protein	PFAM:PF00545.25
CACVWD010000013.1	cds	18313	20532	+	BMNMOC_00418		hypothetical protein	PFAM:PF13342.12
CACVWD010000013.1	cds	20604	21806	-	BMNMOC_00419		Major facilitator superfamily (MFS) profile domain-containing protein	SO:0001217, UniRef:UniRef50_G1UU16
CACVWD010000013.1	tRNA	21950	22025	-	BMNMOC_00420	trnE	tRNA-Glu(ctc)	SO:0000259
CACVWD010000013.1	cds	22090	22758	-	BMNMOC_00421		Uracil-DNA glycosylase	SO:0001217, UniRef:UniRef50_P39615
CACVWD010000013.1	cds	22837	23394	+	BMNMOC_00422		ADP-ribose pyrophosphatase	SO:0001217, UniRef:UniRef50_F4BKW1
CACVWD010000014.1	cds	79	1350	+	BMNMOC_00423		hypothetical protein	
CACVWD010000014.1	cds	1347	1541	+	BMNMOC_00424		hypothetical protein	
CACVWD010000014.1	cds	1553	2137	+	BMNMOC_00425		hypothetical protein	
CACVWD010000014.1	cds	2110	2793	+	BMNMOC_00426		hypothetical protein	PFAM:PF19289.4
CACVWD010000014.1	cds	2806	4086	+	BMNMOC_00427		Metalloprotease TldD/E C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3A9F210
