user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
MAG_GCA_902786115.1	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Tractidigestivibacter;s__Tractidigestivibacter sp900119625	GCF_900119625.1	95	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Tractidigestivibacter;s__Tractidigestivibacter sp900119625	96.86	0.748	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_900111695.1, s__Tractidigestivibacter sp900111695, 95.0, 89.97, 0.44; GCF_001494635.1, s__Tractidigestivibacter scatoligenes, 95.0, 94.67, 0.643; GCF_024741235.1, s__Tractidigestivibacter montrealensis, 95.1, 90.73, 0.495; GCF_900605015.1, s__Tractidigestivibacter sp900605015, 95.0, 84.53, 0.17; GCA_902834555.1, s__Tractidigestivibacter sp902834555, 95.0, 91.31, 0.564; GCA_905214175.1, s__Tractidigestivibacter sp905214175, 95.0, 89.97, 0.393; GCA_022648325.1, s__Tractidigestivibacter sp022648325, 95.0, 87.31, 0.322; GCA_004557505.1, s__Tractidigestivibacter sp004557505, 95.0, 86.4, 0.233; GCA_000752675.2, s__Tractidigestivibacter sp000752675, 95.0, 90.93, 0.506; GCA_902773995.1, s__Tractidigestivibacter sp902773995, 95.0, 91.78, 0.575; GCA_900770865.1, s__Tractidigestivibacter sp900770865, 95.0, 91.86, 0.445; GCA_900548775.1, s__Tractidigestivibacter sp900548775, 95.0, 89.79, 0.421	N/A	N/A	N/A	N/A
MAG_GCA_902786155.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900317585	GCA_902786155.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900317585	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_937935345.1, s__Agathobacter sp900546625, 95.0, 92.67, 0.539; GCF_000020605.1, s__Agathobacter rectalis, 95.02, 95.02, 0.601; GCA_934365945.1, s__Agathobacter sp934365945, 95.0, 94.06, 0.591	N/A	N/A	N/A	N/A
MAG_GCA_902786255.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp900319455	GCA_900319455.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp900319455	98.54	0.939	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_016288315.1, s__CAG-177 sp016288315, 95.0, 82.06, 0.157; GCA_902787025.1, s__CAG-177 sp902787025, 95.0, 83.25, 0.155; GCA_017428625.1, s__CAG-177 sp017428625, 95.0, 84.72, 0.192	N/A	N/A	N/A	N/A
MAG_GCA_902786265.1	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea;s__Flexilinea sp902786265	GCA_902786265.1	95	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea;s__Flexilinea sp902786265	99.99	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902786615.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_902790375.1, s__Limivicinus sp902790375, 95.0, 85.94, 0.267; GCA_902761635.1, s__Limivicinus sp902761635, 95.0, 85.07, 0.239; GCA_902799075.1, s__Limivicinus sp902799075, 95.0, 84.04, 0.158; GCA_902791215.1, s__Limivicinus sp902791215, 95.0, 83.69, 0.153	68.25	11	0.99187	Genome has more than 10.8% of markers with multiple hits
MAG_GCA_902787025.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp902787025	GCA_902787025.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp902787025	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017428625.1, s__CAG-177 sp017428625, 95.0, 83.67, 0.247; GCA_016288315.1, s__CAG-177 sp016288315, 95.0, 83.22, 0.187	N/A	N/A	N/A	N/A
MAG_GCA_902787435.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG806;s__RUG806 sp017439205	GCA_017439205.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG806;s__RUG806 sp017439205	98.42	0.813	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902787755.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902787755	GCA_902787755.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902787755	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902787905.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2912;s__UBA2912 sp902787905	GCA_902787905.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2912;s__UBA2912 sp902787905	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902787995.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Crickella;s__Crickella sp900320285	GCA_900320285.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Crickella;s__Crickella sp900320285	96.25	0.803	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017432075.1, s__Crickella sp017432075, 95.0, 84.02, 0.187; GCA_017431685.1, s__Crickella sp017431685, 95.0, 84.9, 0.226; GCA_902779185.1, s__Crickella sp902779185, 95.0, 84.22, 0.217; GCA_902775345.1, s__Crickella sp902775345, 95.0, 84.82, 0.239; GCA_902780815.1, s__Crickella sp902780815, 95.0, 85.05, 0.213; GCA_017510725.1, s__Crickella sp017510725, 95.0, 85.17, 0.23; GCA_017505405.1, s__Crickella sp017505405, 95.0, 85.04, 0.213; GCA_902801255.1, s__Crickella sp902801255, 95.0, 85.07, 0.276	N/A	N/A	N/A	N/A
MAG_GCA_902788205.1	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__RUG023;s__RUG023 sp900315435	GCA_902788205.1	95	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__RUG023;s__RUG023 sp900315435	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_905215015.1, s__RUG023 sp905215015, 95.0, 90.07, 0.649; GCA_028722305.1, s__RUG023 sp028722305, 95.0, 90.42, 0.68	N/A	N/A	N/A	N/A
MAG_GCA_902788395.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp900319095	GCA_900319095.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp900319095	99.93	0.969	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902788645.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Jutongia;s__Jutongia sp902788645	GCA_902788645.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Jutongia;s__Jutongia sp902788645	100	0.998	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_014384985.1, s__Jutongia huaianensis, 95.0, 88.57, 0.436; GCA_934339135.1, s__Jutongia sp934339135, 95.0, 90.2, 0.508; GCA_900759665.1, s__Jutongia sp900759665, 95.0, 89.71, 0.412; GCA_934338765.1, s__Jutongia sp934338765, 95.0, 94.68, 0.659	N/A	N/A	N/A	N/A
MAG_GCA_902788695.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp002368685	GCA_946609985.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp002368685	96.53	0.718	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902776395.1, s__Eubacterium_Q sp902776395, 95.0, 92.95, 0.619; GCA_946414825.1, s__Eubacterium_Q sp946414825, 95.0, 94.24, 0.671; GCA_017480495.1, s__Eubacterium_Q sp017480495, 95.0, 94.77, 0.72	N/A	N/A	N/A	N/A
MAG_GCA_902788705.1	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__UBA1367;s__UBA1367 sp902788705	GCA_902788705.1	95	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__UBA1367;s__UBA1367 sp902788705	99.99	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902788785.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola sp902788785	GCA_902788785.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola sp902788785	100	0.998	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902788795.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RUG13409;s__RUG13409 sp902788795	GCA_902788795.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RUG13409;s__RUG13409 sp902788795	100	0.998	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902788985.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp900314905	GCA_900314905.1	95	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp900314905	99.95	0.973	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_009696165.1, s__Bulleidia intestinalis, 95.0, 90.05, 0.615	N/A	N/A	N/A	N/A
MAG_GCA_902788995.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG806;s__RUG806 sp902788995	GCA_902788995.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG806;s__RUG806 sp902788995	100	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_947168785.1, s__RUG806 sp947168785, 95.0, 94.38, 0.614	N/A	N/A	N/A	N/A
MAG_GCA_902789065.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900319275	GCA_900319275.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900319275	98.53	0.865	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902766405.1, s__Limivicinus sp902766405, 95.0, 88.65, 0.279	N/A	N/A	N/A	N/A
MAG_GCA_902789555.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA6987;s__UBA6987 sp902789555	GCA_902789555.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA6987;s__UBA6987 sp902789555	99.99	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017428265.1, s__UBA6987 sp017428265, 95.0, 85.72, 0.298; GCA_902761665.1, s__UBA6987 sp902761665, 95.0, 93.64, 0.733	N/A	N/A	N/A	N/A
MAG_GCA_902789675.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA3792;s__UBA3792 sp902789675	GCA_902789675.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA3792;s__UBA3792 sp902789675	100	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_947166925.1, s__UBA3792 sp947166925, 95.0, 86.36, 0.254; GCA_946411635.1, s__UBA3792 sp946411635, 95.0, 84.31, 0.198; GCA_902792295.1, s__UBA3792 sp902792295, 95.0, 85.07, 0.256; GCA_017428025.1, s__UBA3792 sp017428025, 95.0, 83.79, 0.154; GCA_017554455.1, s__UBA3792 sp017554455, 95.0, 85.08, 0.195; GCA_017393775.1, s__UBA3792 sp017393775, 95.0, 84.7, 0.164; GCA_016286445.1, s__UBA3792 sp016286445, 95.0, 87.06, 0.279; GCA_017438865.1, s__UBA3792 sp017438865, 95.0, 84.59, 0.248; GCA_918244965.1, s__UBA3792 sp918244965, 95.0, 83.98, 0.155; GCA_947168855.1, s__UBA3792 sp947168855, 95.0, 87.24, 0.298; GCA_946631895.1, s__UBA3792 sp946631895, 95.0, 90.77, 0.468; GCA_017524445.1, s__UBA3792 sp017524445, 95.0, 84.66, 0.178; GCA_937915925.1, s__UBA3792 sp937915925, 95.0, 83.79, 0.156	N/A	N/A	N/A	N/A
MAG_GCA_902789745.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902789745	GCA_902789745.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902789745	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900321275.1, s__Limivicinus sp900321275, 95.0, 90.34, 0.434	N/A	N/A	N/A	N/A
MAG_GCA_902789835.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp946411545	GCA_946411545.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp946411545	97.49	0.765	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017458335.1, s__Limivicinus sp017458335, 95.0, 89.01, 0.311	N/A	N/A	N/A	N/A
MAG_GCA_902790375.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902790375	GCA_902790375.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902790375	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902799075.1, s__Limivicinus sp902799075, 95.0, 83.72, 0.16; GCA_902761635.1, s__Limivicinus sp902761635, 95.0, 92.85, 0.649; GCA_902795045.1, s__Limivicinus sp902795045, 95.0, 84.17, 0.163	N/A	N/A	N/A	N/A
MAG_GCA_902790495.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__RUG11272;s__RUG11272 sp902790495	GCA_902790495.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__RUG11272;s__RUG11272 sp902790495	100	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_946543085.1, s__RUG11272 sp946543085, 95.0, 86.59, 0.182	N/A	N/A	N/A	N/A
MAG_GCA_902790685.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp900543215	GCA_900543215.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp900543215	97.19	0.739	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_002451855.1, s__UBA737 sp002451855, 95.0, 94.27, 0.729; GCA_017391425.1, s__UBA737 sp017391425, 95.0, 85.89, 0.445	N/A	N/A	N/A	N/A
MAG_GCA_902790765.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RUG11894;s__RUG11894 sp902773665	GCA_902773665.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RUG11894;s__RUG11894 sp902773665	97.5	0.892	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017626845.1, s__RUG11894 sp017626845, 95.0, 91.9, 0.704; GCA_017557505.1, s__RUG11894 sp017557505, 95.0, 82.27, 0.166; GCA_017412505.1, s__RUG11894 sp017412505, 95.0, 85.02, 0.242	N/A	N/A	N/A	N/A
MAG_GCA_902791025.1	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea;s__Flexilinea sp902791025	GCA_902791025.1	95	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea;s__Flexilinea sp902791025	99.99	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902791035.1	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__CADAUA01;s__CADAUA01 sp900315375	GCA_902791035.1	95	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__CADAUA01;s__CADAUA01 sp900315375	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902791055.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp002431945	GCA_002431945.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp002431945	97.36	0.641	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902791085.1	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4951;s__UBA4951 sp902791085	GCA_902791085.1	95	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4951;s__UBA4951 sp902791085	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902791195.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG714;s__RUG714 sp900321665	GCA_900321665.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG714;s__RUG714 sp900321665	98.58	0.776	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902791215.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902791215	GCA_902791215.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902791215	99.99	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902799075.1, s__Limivicinus sp902799075, 95.0, 92.84, 0.697; GCA_902795045.1, s__Limivicinus sp902795045, 95.0, 93.92, 0.706	N/A	N/A	N/A	N/A
MAG_GCA_902791225.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp900316625	GCA_900316625.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp900316625	99.64	0.958	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902791235.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp902791235	GCA_902791235.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp902791235	100	0.996	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902791585.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp002450075	GCA_002450075.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp002450075	98.67	0.867	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017444665.1, s__Limivicinus sp017444665, 95.0, 87.93, 0.441; GCA_946184215.1, s__Limivicinus sp946184215, 95.0, 88.51, 0.272; GCA_900320595.1, s__Limivicinus sp900320595, 95.0, 92.84, 0.64	N/A	N/A	N/A	N/A
MAG_GCA_902791615.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis	GCF_001406815.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis	97.68	0.769	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_002474415.1, s__Agathobacter sp002474415, 95.0, 91.68, 0.561	N/A	N/A	N/A	N/A
MAG_GCA_902791935.1	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4951;s__UBA4951 sp900321485	GCA_902791935.1	95	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4951;s__UBA4951 sp900321485	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902792005.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp902792005	GCA_902792005.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp902792005	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902792295.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA3792;s__UBA3792 sp902792295	GCA_902792295.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA3792;s__UBA3792 sp902792295	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017524445.1, s__UBA3792 sp017524445, 95.0, 84.49, 0.241; GCA_902789675.1, s__UBA3792 sp902789675, 95.0, 85.07, 0.256; GCA_937915925.1, s__UBA3792 sp937915925, 95.0, 83.08, 0.162; GCA_017554455.1, s__UBA3792 sp017554455, 95.0, 84.41, 0.257; GCA_946631895.1, s__UBA3792 sp946631895, 95.0, 84.59, 0.169; GCA_918244965.1, s__UBA3792 sp918244965, 95.0, 83.03, 0.162; GCA_947166925.1, s__UBA3792 sp947166925, 95.0, 84.86, 0.237; GCA_946411635.1, s__UBA3792 sp946411635, 95.0, 85.01, 0.212; GCA_947168855.1, s__UBA3792 sp947168855, 95.0, 84.95, 0.29; GCA_017428025.1, s__UBA3792 sp017428025, 95.0, 83.26, 0.171; GCA_016286445.1, s__UBA3792 sp016286445, 95.0, 85.63, 0.257; GCA_017438865.1, s__UBA3792 sp017438865, 95.0, 93.08, 0.733	N/A	N/A	N/A	N/A
MAG_GCA_902792905.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp902792905	GCA_902792905.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp902792905	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017552845.1, s__CAG-177 sp017552845, 95.0, 89.62, 0.364; GCA_947165115.1, s__CAG-177 sp947165115, 95.0, 91.99, 0.385	N/A	N/A	N/A	N/A
MAG_GCA_902792985.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__UBA6857 sp902792985	GCA_902792985.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__UBA6857 sp902792985	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017454485.1, s__UBA6857 sp017454485, 95.0, 90.74, 0.569	N/A	N/A	N/A	N/A
