cluster,target,contig,SQ_gene_content_set,SQ_pathway,SQ_score,taxonomy,bitscore_list,evalue_list
24045,"GCA_902787995.1_PGNPDB_01685,GCA_902787995.1_PGNPDB_01686,GCA_902787995.1_PGNPDB_01687",CADAIO010000030.1,"sqvA,sqwG,sqwH",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Crickella;s__Crickella sp900320285,"[232.0, 247.0, 147.0]","[1.97e-74, 4.69e-79, 7.68e-43]"
24173,"GCA_902788205.1_PLGFOF_00734,GCA_902788205.1_PLGFOF_00735,GCA_902788205.1_PLGFOF_00736,GCA_902788205.1_PLGFOF_00737",CADAJJ010000009.1,"sqiA,sqwG,sqwH,yihV",sulfo-EMP,min,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__RUG023;s__RUG023 sp900315435,"[134.0, 213.0, 205.0, 151.0]","[9.37e-36, 8.74e-66, 7.200000000000001e-64, 1.0899999999999998e-42]"
24191,"GCA_902788205.1_PLGFOF_01996,GCA_902788205.1_PLGFOF_01999",CADAJJ010000041.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__RUG023;s__RUG023 sp900315435,"[151.0, 118.0]","[1.65e-40, 3.8200000000000003e-29]"
24331,"GCA_902788395.1_DEFPEL_00264,GCA_902788395.1_DEFPEL_00265,GCA_902788395.1_DEFPEL_00266",CADAKA010000002.1,"sqvA,sqwG,sqwH",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp900319095,"[256.0, 244.0, 145.0]","[1.7e-82, 2.62e-79, 8.879999999999999e-42]"
24431,"GCA_902788475.1_HNHOOB_00119,GCA_902788475.1_HNHOOB_00120,GCA_902788475.1_HNHOOB_00121",CADAKK010000001.1,"sqvA,sqwG,sqwH",sulfo-TAL,min,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanomethylophilus;s__Methanomethylophilus sp001481295,"[251.0, 253.0, 134.0]","[9.05e-82, 2.82e-81, 9.32e-38]"
24503,"GCA_902788645.1_BPJKJI_00669,GCA_902788645.1_BPJKJI_00670,GCA_902788645.1_BPJKJI_00671",CADAKW010000017.1,"sqvA,sqwG,sqwH",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Jutongia;s__Jutongia sp902788645,"[259.0, 248.0, 153.0]","[7.7e-84, 7.56e-81, 6.229999999999999e-45]"
24590,"GCA_902788695.1_LOCHHG_01718,GCA_902788695.1_LOCHHG_01719,GCA_902788695.1_LOCHHG_01720,GCA_902788695.1_LOCHHG_01721",CADALD010000024.1,"sqvA,sqvD,sqwG,sqwH",sulfo-TAL,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp002368685,"[160.0, 253.0, 246.0, 60.8]","[8.39e-48, 1.12e-82, 9.68e-79, 2.28e-08]"
24617,"GCA_902788705.1_BPDLEG_01968,GCA_902788705.1_BPDLEG_01972",CADALE010000024.1,"sqvA,sqwF",sulfo-TAL,min,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__UBA1367;s__UBA1367 sp902788705,"[139.0, 99.0]","[2.84e-36, 6.64e-24]"
24726,"GCA_902788795.1_OPIDNM_01675,GCA_902788795.1_OPIDNM_01676,GCA_902788795.1_OPIDNM_01677",CADALS010000197.1,"sqvA,sqvB,yihU",sulfo-TAL,min_down,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RUG13409;s__RUG13409 sp902788795,"[157.0, 104.0, 263.0]","[3.07e-46, 7.5e-25, 4.48e-88]"
24738,"GCA_902788785.1_DJLEON_01077,GCA_902788785.1_DJLEON_01081",CADALT010000008.1,"sqiK,sqvA",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola sp902788785,"[73.2, 139.0]","[7.72e-13, 2.05e-39]"
24869,"GCA_902788985.1_CAOIFN_01792,GCA_902788985.1_CAOIFN_01794,GCA_902788985.1_CAOIFN_01795",CADAMM010000033.1,"sedA,sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp900314905,"[81.6, 137.0, 172.0]","[8.79e-17, 4.100000000000001e-37, 2.81e-48]"
24897,"GCA_902788995.1_JEEGCK_02276,GCA_902788995.1_JEEGCK_02277,GCA_902788995.1_JEEGCK_02278",CADAMO010000131.1,"sqvA,sqvD,yihU",sulfo-TAL,max,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG806;s__RUG806 sp902788995,"[278.0, 108.0, 288.0]","[6.13e-88, 2.5e-26, 8.39e-98]"
24915,"GCA_902789065.1_CEGNOE_00242,GCA_902789065.1_CEGNOE_00243",CADAMR010000002.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900319275,"[184.0, 159.0]","[1.3199999999999998e-52, 3.93e-45]"
25224,"GCA_902789555.1_DJIJOI_00622,GCA_902789555.1_DJIJOI_00623,GCA_902789555.1_DJIJOI_00626,GCA_902789555.1_DJIJOI_00627,GCA_902789555.1_DJIJOI_00628,GCA_902789555.1_DJIJOI_00629",CADAOF010000002.1,"sqvD,sqwF,sqwG,sqwH,sqwI,yihQ",sulfo-TK,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA6987;s__UBA6987 sp902789555,"[386.0, 262.0, 283.0, 307.0, 167.0, 213.0]","[9.06e-124, 3.29e-81, 1.79e-94, 1.14e-102, 2.42e-52, 2.5500000000000003e-64]"
25413,"GCA_902789675.1_KGEDHD_01432,GCA_902789675.1_KGEDHD_01435,GCA_902789675.1_KGEDHD_01436,GCA_902789675.1_KGEDHD_01437,GCA_902789675.1_KGEDHD_01438,GCA_902789675.1_KGEDHD_01439,GCA_902789675.1_KGEDHD_01443",CADAPG010000048.1,"sqvB,sqvD,sqwF,sqwG,sqwH,sqwI,yihQ",sulfo-TK,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA3792;s__UBA3792 sp902789675,"[142.0, 209.0, 155.0, 277.0, 295.0, 296.0, 400.0]","[1.15e-40, 7.830000000000001e-63, 8.68e-48, 5.08e-91, 4.8200000000000005e-99, 1.24e-94, 2.15e-129]"
25428,"GCA_902789745.1_BMNAIJ_00440,GCA_902789745.1_BMNAIJ_00441",CADAPH010000010.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902789745,"[156.0, 181.0]","[3.04e-44, 1e-51]"
25430,"GCA_902789745.1_BMNAIJ_00575,GCA_902789745.1_BMNAIJ_00576,GCA_902789745.1_BMNAIJ_00577,GCA_902789745.1_BMNAIJ_00578,GCA_902789745.1_BMNAIJ_00579,GCA_902789745.1_BMNAIJ_00582",CADAPH010000016.1,"sqvB,sqvD,sqwF,sqwG,sqwH,sqwI",sulfo-TK,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902789745,"[279.0, 293.0, 287.0, 156.0, 200.0, 127.0]","[6.49e-88, 2.67e-98, 5.76e-95, 4.32e-48, 1.45e-59, 7.670000000000001e-35]"
25521,"GCA_902789835.1_KDDECP_02150,GCA_902789835.1_KDDECP_02151,GCA_902789835.1_KDDECP_02152,GCA_902789835.1_KDDECP_02153",CADAPN010000154.1,"sqwF,sqwG,sqwH,sqwI",sulfo-TK,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp946411545,"[139.0, 274.0, 161.0, 218.0]","[4.16e-40, 6.5e-90, 4.59e-50, 1.48e-66]"
25682,"GCA_902790015.1_CJNDPH_00826,GCA_902790015.1_CJNDPH_00827",CADAQF010000010.1,"sqiK,yihV",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA4246;s__UBA4246 sp902790015,"[53.5, 71.6]","[1.1e-06, 2.77e-12]"
26041,"GCA_902790375.1_HMFINM_00193,GCA_902790375.1_HMFINM_00194",CADARY010000002.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902790375,"[178.0, 161.0]","[1.48e-50, 3.61e-46]"
26051,"GCA_902790375.1_HMFINM_01900,GCA_902790375.1_HMFINM_01903,GCA_902790375.1_HMFINM_01904,GCA_902790375.1_HMFINM_01905,GCA_902790375.1_HMFINM_01906,GCA_902790375.1_HMFINM_01907,GCA_902790375.1_HMFINM_01909",CADARY010000033.1,"sqvB,sqvD,sqwF,sqwG,sqwH,sqwI,yihQ",sulfo-TK,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902790375,"[134.0, 209.0, 164.0, 291.0, 294.0, 254.0, 673.0]","[2.24e-37, 3.95e-63, 3.98e-51, 1.25e-96, 9.69e-99, 3.11e-78, 1.08e-235]"
26147,"GCA_902790495.1_EFJFDH_00734,GCA_902790495.1_EFJFDH_00739",CADASK010000013.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__RUG11272;s__RUG11272 sp902790495,"[92.0, 169.0]","[1.18e-19, 4.13e-47]"
26324,"GCA_902790685.1_DJHOFF_01724,GCA_902790685.1_DJHOFF_01726,GCA_902790685.1_DJHOFF_01727,GCA_902790685.1_DJHOFF_01730",CADASX010000012.1,"sqiA,sqvB,sqvD,yihV",sulfo-EMP,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp900543215,"[133.0, 125.0, 166.0, 95.9]","[5.34e-37, 1.18e-32, 1.36e-48, 8.81e-20]"
26476,"GCA_902790765.1_FJEHGO_01069,GCA_902790765.1_FJEHGO_01070",CADATM010000003.1,"sqiA,yihV",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RUG11894;s__RUG11894 sp902773665,"[54.3, 160.0]","[7.79e-07, 3.31e-46]"
26521,"GCA_902791025.1_KOFFFI_02550,GCA_902791025.1_KOFFFI_02551",CADATZ010000024.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea;s__Flexilinea sp902791025,"[83.2, 143.0]","[5.49e-16, 3.85e-39]"
26526,"GCA_902791025.1_KOFFFI_02916,GCA_902791025.1_KOFFFI_02919",CADATZ010000033.1,"sqvA,sqwI",sulfo-TAL,min,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea;s__Flexilinea sp902791025,"[84.3, 96.3]","[8.56e-20, 8.02e-23]"
26566,"GCA_902791035.1_MPPCFB_01990,GCA_902791035.1_MPPCFB_01995",CADAUA010000017.1,"sqvA,sqwI",sulfo-TAL,min,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__CADAUA01;s__CADAUA01 sp900315375,"[74.7, 87.4]","[4.88e-16, 1.61e-19]"
26604,"GCA_902791055.1_NPCOOI_00217,GCA_902791055.1_NPCOOI_00220,GCA_902791055.1_NPCOOI_00221,GCA_902791055.1_NPCOOI_00223",CADAUL010000002.1,"sqiA,sqvB,sqvD,yihV",sulfo-EMP,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp002431945,"[99.8, 168.0, 125.0, 141.0]","[4.51e-21, 3.45e-49, 2.3e-32, 2.7399999999999997e-40]"
26636,"GCA_902791085.1_FCEMFM_01162,GCA_902791085.1_FCEMFM_01163",CADAUN010000172.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4951;s__UBA4951 sp902791085,"[159.0, 172.0]","[1.37e-45, 5.11e-48]"
26666,"GCA_902791225.1_DMALJB_00745,GCA_902791225.1_DMALJB_00746,GCA_902791225.1_DMALJB_00747",CADAUT010000006.1,"sqvA,sqwG,sqwH",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp900316625,"[150.0, 238.0, 247.0]","[5.11e-44, 8.310000000000001e-77, 3.42e-79]"
26704,"GCA_902791235.1_GFKLOL_00812,GCA_902791235.1_GFKLOL_00813,GCA_902791235.1_GFKLOL_00814,GCA_902791235.1_GFKLOL_00815,GCA_902791235.1_GFKLOL_00816",CADAUV010000022.1,"sqvA,sqvB,sqvD,yihQ,yihU",sulfo-TAL,max,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp902791235,"[266.0, 150.0, 119.0, 305.0, 574.0]","[2.67e-83, 7.75e-44, 4.48e-30, 8.46e-105, 8.08e-197]"
26736,"GCA_902791215.1_ICAEDC_00151,GCA_902791215.1_ICAEDC_00152",CADAUZ010000001.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902791215,"[160.0, 180.0]","[1.4099999999999998e-45, 3.85e-51]"
26769,"GCA_902791195.1_KAACCF_01320,GCA_902791195.1_KAACCF_01321,GCA_902791195.1_KAACCF_01322,GCA_902791195.1_KAACCF_01323",CADAVA010000129.1,"sqvA,sqvB,yihQ,yihU",sulfo-TAL,max,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG714;s__RUG714 sp900321665,"[571.0, 298.0, 112.0, 164.0]","[1.44e-195, 6.57e-102, 1.8000000000000003e-27, 3.11e-49]"
27079,"GCA_902791615.1_CGPMKK_02593,GCA_902791615.1_CGPMKK_02594,GCA_902791615.1_CGPMKK_02595",CADAWH010000042.1,"sqvA,sqwG,sqwH",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis,"[156.0, 251.0, 261.0]","[3.7899999999999996e-46, 1.0299999999999999e-81, 1.27e-84]"
27095,"GCA_902791585.1_PPHPLK_01068,GCA_902791585.1_PPHPLK_01069",CADAWO010000058.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp002450075,"[167.0, 177.0]","[2.14e-48, 4.07e-50]"
27281,"GCA_902791935.1_NMJGFI_01250,GCA_902791935.1_NMJGFI_01251",CADAXQ010000024.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4951;s__UBA4951 sp900321485,"[160.0, 172.0]","[4.92e-46, 2.6199999999999998e-48]"
27335,"GCA_902792005.1_ENCPKI_00802,GCA_902792005.1_ENCPKI_00803,GCA_902792005.1_ENCPKI_00804,GCA_902792005.1_ENCPKI_00805",CADAXW010000013.1,"sqvA,sqvD,sqwG,sqwH",sulfo-TAL,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp902792005,"[160.0, 252.0, 245.0, 53.9]","[1.19e-47, 3.51e-82, 2.74e-78, 3.6e-06]"
27535,"GCA_902792295.1_KELELL_01245,GCA_902792295.1_KELELL_01246,GCA_902792295.1_KELELL_01249,GCA_902792295.1_KELELL_01252,GCA_902792295.1_KELELL_01253,GCA_902792295.1_KELELL_01254,GCA_902792295.1_KELELL_01255,GCA_902792295.1_KELELL_01256,GCA_902792295.1_KELELL_01259",CADAZC010000039.1,"sqvB,sqvD,sqwF,sqwG,sqwH,sqwI,yihQ",sulfo-TK,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA3792;s__UBA3792 sp902792295,"[254.0, 242.0, 138.0, 213.0, 154.0, 289.0, 286.0, 276.0, 402.0]","[3.26e-83, 3.97e-77, 7.18e-39, 2.5500000000000003e-64, 3.51e-47, 1.01e-95, 1.72e-95, 5.11e-87, 3.87e-130]"
27771,"GCA_902792905.1_DCGHKE_01765,GCA_902792905.1_DCGHKE_01766,GCA_902792905.1_DCGHKE_01767,GCA_902792905.1_DCGHKE_01768",CADBBH010000017.1,"sqvA,sqvD,yihQ,yihU",sulfo-TAL,max,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp902792905,"[275.0, 127.0, 288.0, 584.0]","[9.88e-87, 2.74e-33, 8.39e-98, 9.64e-201]"
27847,"GCA_902793045.1_BFMLLK_00410,GCA_902793045.1_BFMLLK_00412",CADBBS010000017.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G sp902793045,"[165.0, 159.0]","[4.75e-48, 2.25e-43]"
27864,"GCA_902792985.1_FNHLMK_00647,GCA_902792985.1_FNHLMK_00649",CADBBT010000007.1,"sqiA,yihV",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__UBA6857 sp902792985,"[169.0, 53.5]","[9.23e-50, 1.51e-06]"
28000,"GCA_902793285.1_FIJJPH_01409,GCA_902793285.1_FIJJPH_01410",CADBCV010000019.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902793285,"[175.0, 160.0]","[2.19e-49, 7.14e-46]"
28001,"GCA_902793285.1_FIJJPH_01568,GCA_902793285.1_FIJJPH_01571,GCA_902793285.1_FIJJPH_01572,GCA_902793285.1_FIJJPH_01573,GCA_902793285.1_FIJJPH_01574,GCA_902793285.1_FIJJPH_01575,GCA_902793285.1_FIJJPH_01577",CADBCV010000024.1,"sqvB,sqvD,sqwF,sqwG,sqwH,sqwI,yihQ",sulfo-TK,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902793285,"[123.0, 195.0, 159.0, 285.0, 300.0, 279.0, 673.0]","[2.84e-33, 1.72e-57, 5.2999999999999995e-49, 2.95e-94, 4.96e-101, 6.49e-88, 7.64e-236]"
28054,"GCA_902793325.1_JDFLLG_00393,GCA_902793325.1_JDFLLG_00395,GCA_902793325.1_JDFLLG_00396",CADBCY010000004.1,"sqiA,yihV",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA2862;s__UBA2862 sp902793325,"[55.1, 206.0, 149.0]","[4.33e-07, 8.69e-64, 4.79e-42]"
28079,"GCA_902793325.1_JDFLLG_01890,GCA_902793325.1_JDFLLG_01891",CADBCY010000024.1,"sqiK,yihV",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA2862;s__UBA2862 sp902793325,"[56.2, 74.7]","[1.62e-07, 2.67e-13]"
28378,"GCA_902793755.1_OHNEAA_01337,GCA_902793755.1_OHNEAA_01338",CADBES010000014.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902795045,"[160.0, 179.0]","[1.4099999999999998e-45, 5.4e-51]"
28422,"GCA_902793895.1_LOBHBC_00614,GCA_902793895.1_LOBHBC_00615,GCA_902793895.1_LOBHBC_00616,GCA_902793895.1_LOBHBC_00617,GCA_902793895.1_LOBHBC_00618",CADBFB010000005.1,"sqvA,sqvB,sqvD,yihQ,yihU",sulfo-TAL,max,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG191;s__RUG191 sp900316395,"[264.0, 143.0, 119.0, 276.0, 578.0]","[3.03e-82, 1.34e-40, 3.01e-30, 2.85e-93, 1.68e-198]"
28480,"GCA_902793875.1_EBJDHK_01920,GCA_902793875.1_EBJDHK_01921",CADBFL010000250.1,"sqvA,sqwH",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Crickella;s__Crickella sp902793875,"[106.0, 149.0]","[8.32e-27, 2.72e-43]"
28532,"GCA_902794105.1_MADDBJ_00082,GCA_902794105.1_MADDBJ_00084",CADBFY010000001.1,"sedA,sqvA",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_C;s__Selenomonas_C sp900314825,"[82.8, 59.3]","[9.76e-18, 7.25e-09]"
28895,"GCA_902794585.1_FFNKAN_01826,GCA_902794585.1_FFNKAN_01829,GCA_902794585.1_FFNKAN_01830,GCA_902794585.1_FFNKAN_01831,GCA_902794585.1_FFNKAN_01832,GCA_902794585.1_FFNKAN_01833,GCA_902794585.1_FFNKAN_01835",CADBHV010000030.1,"sqvB,sqvD,sqwF,sqwG,sqwH,sqwI,yihQ",sulfo-TK,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900317425,"[134.0, 221.0, 166.0, 286.0, 281.0, 271.0, 237.0]","[1.68e-37, 1.89e-67, 9.82e-52, 1.16e-94, 9.17e-94, 3.25e-85, 1.47e-71]"
29007,"GCA_902794815.1_LHGHLN_01864,GCA_902794815.1_LHGHLN_01866,GCA_902794815.1_LHGHLN_01867",CADBIV010000039.1,"sqiK,sqvA,sqwG",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__Oribacterium sp900315665,"[149.0, 163.0, 122.0]","[1.3999999999999999e-39, 7.85e-49, 9.97e-30]"
29027,"GCA_902794905.1_GMLJDE_00009,GCA_902794905.1_GMLJDE_00014",CADBIZ010000001.1,"sedA,sqvA",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus fermentans,"[151.0, 99.8]","[3.52e-44, 1.19e-23]"
29070,"GCA_902794865.1_PAAKPP_00035,GCA_902794865.1_PAAKPP_00036,GCA_902794865.1_PAAKPP_00037",CADBJF010000001.1,"sqvA,sqwG,sqwH",sulfo-TAL,min,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanomethylophilus;s__Methanomethylophilus sp001560915,"[131.0, 253.0, 251.0]","[1.55e-36, 2.82e-81, 9.05e-82]"
29071,"GCA_902794865.1_PAAKPP_00078,GCA_902794865.1_PAAKPP_00079,GCA_902794865.1_PAAKPP_00080",CADBJF010000003.1,"sqvA,sqwG,sqwH",sulfo-TAL,min,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanomethylophilus;s__Methanomethylophilus sp001560915,"[249.0, 260.0, 138.0]","[5.51e-81, 2.72e-84, 3.05e-39]"
29109,"GCA_902795005.1_PJJBHD_01289,GCA_902795005.1_PJJBHD_01290,GCA_902795005.1_PJJBHD_01291,GCA_902795005.1_PJJBHD_01292,GCA_902795005.1_PJJBHD_01293",CADBJK010000033.1,"sqvA,sqvB,sqvD,yihQ,yihU",sulfo-TAL,max,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp900321905,"[294.0, 148.0, 119.0, 303.0, 576.0]","[8.069999999999999e-94, 6.3400000000000014e-43, 4.38e-30, 4.87e-104, 1.2299999999999998e-197]"
29327,"GCA_902795195.1_HIFKNJ_00859,GCA_902795195.1_HIFKNJ_00860,GCA_902795195.1_HIFKNJ_00861,GCA_902795195.1_HIFKNJ_00862,GCA_902795195.1_HIFKNJ_00863,GCA_902795195.1_HIFKNJ_00864",CADBKF010000014.1,"sqvB,sqvD,sqwF,sqwG,sqwH,sqwI",sulfo-TK,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp902795195,"[276.0, 284.0, 292.0, 163.0, 212.0, 148.0]","[5.26e-87, 9.84e-95, 6.22e-97, 7.75e-51, 3.59e-64, 6.71e-43]"
29343,"GCA_902795225.1_DKKLHJ_00534,GCA_902795225.1_DKKLHJ_00535",CADBKH010000005.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp946184215,"[175.0, 163.0]","[3.06e-49, 9.2e-47]"
29344,"GCA_902795225.1_DKKLHJ_00685,GCA_902795225.1_DKKLHJ_00686,GCA_902795225.1_DKKLHJ_00687,GCA_902795225.1_DKKLHJ_00688,GCA_902795225.1_DKKLHJ_00689,GCA_902795225.1_DKKLHJ_00692",CADBKH010000008.1,"sqvD,sqwF,sqwG,sqwH,sqwI,yihQ",sulfo-TK,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp946184215,"[204.0, 163.0, 286.0, 275.0, 277.0, 652.0]","[4.75e-61, 8e-51, 1.5299999999999998e-94, 1.84e-91, 1.87e-87, 1.55e-227]"
29360,"GCA_902795185.1_KOPEHM_00028,GCA_902795185.1_KOPEHM_00029,GCA_902795185.1_KOPEHM_00030,GCA_902795185.1_KOPEHM_00031,GCA_902795185.1_KOPEHM_00032",CADBKI010000001.1,"sqvD,sqwF,sqwG,sqwH,sqwI",sulfo-TK,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900316205,"[273.0, 299.0, 297.0, 161.0, 215.0]","[5.83e-86, 7.28e-101, 6.7e-99, 6.51e-50, 3.35e-65]"
29367,"GCA_902795185.1_KOPEHM_00883,GCA_902795185.1_KOPEHM_00884",CADBKI010000009.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900316205,"[160.0, 182.0]","[7.14e-46, 7.14e-52]"
