user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
MAG_GCA_902755935.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__RUG521;s__RUG521 sp900319675	GCA_900319675.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__RUG521;s__RUG521 sp900319675	100.0	0.998	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017512285.1, s__RUG521 sp017512285, 95.0, 94.13, 0.804	N/A	N/A	N/A	N/A
MAG_GCA_902756005.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Aristaeella;s__Aristaeella sp900316415	GCA_900316415.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Aristaeella;s__Aristaeella sp900316415	99.99	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902756025.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__Limimorpha sp900321315	GCA_900321315.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__Limimorpha sp900321315	100.0	0.998	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902791165.1, s__Limimorpha sp902791165, 95.0, 87.19, 0.182	N/A	N/A	N/A	N/A
MAG_GCA_902756045.1	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__UBA9732 sp900321635	GCA_900321635.1	95.0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__UBA9732 sp900321635	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017632495.1, s__UBA9732 sp017632495, 95.0, 92.62, 0.723	N/A	N/A	N/A	N/A
MAG_GCA_902756065.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900316245	GCA_900316245.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900316245	99.99	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017423025.1, s__Cryptobacteroides sp017423025, 95.0, 83.72, 0.205; GCA_900321655.1, s__Cryptobacteroides sp900321655, 95.0, 83.99, 0.212; GCA_947167855.1, s__Cryptobacteroides sp947167855, 95.0, 89.57, 0.546; GCA_002373715.1, s__Cryptobacteroides sp002373715, 95.0, 85.66, 0.217	N/A	N/A	N/A	N/A
MAG_GCA_902756085.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900315545	GCA_900315545.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900315545	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902756115.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	80.58	11	0.96687	Genome has more than 10.8% of markers with multiple hits
MAG_GCA_902756125.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900320445	GCF_023217965.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900320445	96.8	0.849	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902756145.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Aristaeella;s__Aristaeella sp900315675	GCA_900315675.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Aristaeella;s__Aristaeella sp900315675	99.99	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017569305.1, s__Aristaeella sp900322155, 95.0, 85.98, 0.278; GCF_018118585.1, s__Aristaeella lactis, 95.0, 84.75, 0.162; GCA_017428385.1, s__Aristaeella sp017428385, 95.0, 86.06, 0.294; GCF_018128945.1, s__Aristaeella hokkaidonensis, 95.0, 85.33, 0.27	N/A	N/A	N/A	N/A
MAG_GCA_902756155.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900316955	GCA_900316955.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900316955	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017558775.1, s__Cryptobacteroides sp017558775, 95.0, 85.65, 0.29; GCA_017395045.1, s__Cryptobacteroides sp017395045, 95.0, 84.44, 0.217; GCA_002361625.1, s__Cryptobacteroides sp002361625, 95.0, 84.08, 0.21; GCA_902778105.1, s__Cryptobacteroides sp902778105, 95.0, 84.19, 0.24; GCA_902781705.1, s__Cryptobacteroides sp902781705, 95.0, 85.06, 0.231; GCA_017464245.1, s__Cryptobacteroides sp017464245, 95.0, 85.89, 0.292; GCA_017439305.1, s__Cryptobacteroides sp017439305, 95.0, 84.48, 0.215; GCA_900316525.1, s__Cryptobacteroides sp900316525, 95.0, 93.53, 0.693; GCA_946538425.1, s__Cryptobacteroides sp946538425, 95.0, 92.85, 0.656; GCA_900318015.1, s__Cryptobacteroides sp900318015, 95.0, 91.18, 0.569; GCA_902785065.1, s__Cryptobacteroides sp902785065, 95.0, 91.67, 0.659; GCA_947169405.1, s__Cryptobacteroides sp947169405, 95.0, 93.7, 0.703; GCA_017530725.1, s__Cryptobacteroides sp017530725, 95.0, 87.53, 0.411	N/A	N/A	N/A	N/A
MAG_GCA_902756165.1	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp900319625	GCA_900319625.1	95.0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp900319625	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_000260795.1, s__Treponema_D sp000260795, 95.0, 85.86, 0.206; GCF_000619925.1, s__Treponema_D sp000619925, 95.0, 84.85, 0.176; GCA_947165895.1, s__Treponema_D sp947165895, 95.0, 88.26, 0.395	N/A	N/A	N/A	N/A
MAG_GCA_902756175.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__RUG563;s__RUG563 sp900320085	GCA_900320085.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__RUG563;s__RUG563 sp900320085	100.0	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902793245.1, s__RUG563 sp902793245, 95.0, 86.31, 0.198; GCA_902788445.1, s__RUG563 sp902788445, 95.0, 84.8, 0.154; GCA_902795275.1, s__RUG563 sp902795275, 95.0, 85.45, 0.227; GCA_902801765.1, s__RUG563 sp902801765, 95.0, 90.07, 0.451	N/A	N/A	N/A	N/A
MAG_GCA_902756185.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp900315055	GCA_900315055.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp900315055	100.0	0.998	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902756225.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia massiliensis	GCF_900343155.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia massiliensis	98.13	0.802	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_036453445.1, s__Bulleidia sp036453445, 95.0, 88.45, 0.563	N/A	N/A	N/A	N/A
MAG_GCA_902756235.1	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__UBA2730;s__UBA2730 sp900320505	GCA_900320505.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__UBA2730;s__UBA2730 sp900320505	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902756245.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp900318825	GCA_900318825.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp900318825	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_016290875.1, s__Ruminococcus sp016290875, 95.0, 85.06, 0.317; GCA_902766595.1, s__Ruminococcus flavefaciens_U, 95.0, 88.85, 0.519	N/A	N/A	N/A	N/A
MAG_GCA_902756255.1	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__UBA7741;s__UBA7741 sp900314575	GCF_036408855.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__UBA7741;s__UBA7741 sp900314575	98.24	0.895	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_036454645.1, s__UBA7741 sp036454645, 95.0, 92.36, 0.674	N/A	N/A	N/A	N/A
MAG_GCA_902756265.1	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-288;g__Enterosoma;s__Enterosoma sp900316035	GCA_900316035.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-288;g__Enterosoma;s__Enterosoma sp900316035	100.0	0.998	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902756295.1	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UBA2813;s__UBA2813 sp900319365	GCA_900319365.1	95.0	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UBA2813;s__UBA2813 sp900319365	99.99	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902756305.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Crickella;s__Crickella sp900315485	GCA_900315485.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Crickella;s__Crickella sp900315485	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_040308005.1, s__Crickella sp040308005, 95.0, 85.22, 0.184; GCA_946402595.1, s__Crickella sp946402595, 95.19, 93.0, 0.55; GCA_902765035.1, s__Crickella sp902765035, 95.0, 93.59, 0.617	N/A	N/A	N/A	N/A
MAG_GCA_902756345.1	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp900142495	GCA_902756345.1	95.0	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp900142495	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017626945.1, s__Fibrobacter sp017626945, 95.18, 87.04, 0.223; GCA_902799745.1, s__Fibrobacter succinogenes_Q, 95.0, 88.6, 0.413; GCF_900182935.1, s__Fibrobacter succinogenes_O, 95.0, 88.37, 0.426; GCA_001603905.1, s__Fibrobacter sp001603905, 95.0, 86.09, 0.191; GCF_900142475.1, s__Fibrobacter sp900142475, 95.0, 88.51, 0.268; GCF_946062555.1, s__Fibrobacter sp946062555, 95.07, 86.82, 0.223; GCF_002210295.1, s__Fibrobacter sp002210295, 95.0, 91.82, 0.653; GCA_017530965.1, s__Fibrobacter sp017530965, 95.0, 86.8, 0.292; GCF_900316465.1, s__Fibrobacter sp900316465, 95.0, 90.08, 0.571; GCF_900142545.1, s__Fibrobacter sp900142545, 95.0, 88.7, 0.396; GCF_900177705.1, s__Fibrobacter sp900177705, 95.0, 92.54, 0.586; GCF_937877005.1, s__Fibrobacter sp937877005, 95.0, 89.03, 0.225; GCA_017526585.1, s__Fibrobacter sp017526585, 95.0, 86.29, 0.192; GCA_902761355.1, s__Fibrobacter succinogenes_M, 95.0, 85.35, 0.179; GCF_947166265.1, s__Fibrobacter sp947166265, 95.0, 85.27, 0.177	N/A	N/A	N/A	N/A
MAG_GCA_902756425.1	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__UBA2897;s__UBA2897 sp900315155	GCA_900315155.1	95.0	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__UBA2897;s__UBA2897 sp900315155	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902756445.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__Colicola sp900316845	GCA_900316845.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__Colicola sp900316845	99.99	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_946626605.1, s__Colicola sp946626605, 95.0, 94.44, 0.316; GCA_002372695.1, s__Colicola sp002372695, 95.0, 95.0, 0.659; GCA_002354055.1, s__Colicola sp002354055, 95.0, 91.28, 0.557; GCA_945828585.1, s__Colicola sp945828585, 95.0, 93.24, 0.645; GCA_002394395.1, s__Colicola sp002394395, 95.0, 93.92, 0.574; GCA_900317885.1, s__Colicola sp900317885, 95.0, 88.81, 0.419	N/A	N/A	N/A	N/A
MAG_GCA_902756455.1	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Avelusimicrobium;s__Avelusimicrobium sp900315795	GCA_900315795.1	95.0	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Avelusimicrobium;s__Avelusimicrobium sp900315795	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_002309715.1, s__Avelusimicrobium sp002309715, 95.0, 84.54, 0.151	N/A	N/A	N/A	N/A
MAG_GCA_902756465.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900315835	GCA_900315835.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900315835	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902497035.1, s__Prevotella sp902497035, 95.0, 86.18, 0.269	N/A	N/A	N/A	N/A
MAG_GCA_902756515.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900315765	GCA_900315765.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900315765	97.96	0.809	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902800365.1, s__Prevotella sp902800365, 95.0, 90.84, 0.588; GCA_002351725.1, s__Prevotella sp002351725, 95.0, 90.74, 0.551; GCA_946404925.1, s__Prevotella sp946404925, 95.0, 84.76, 0.259; GCA_900317405.1, s__Prevotella sp900317405, 95.0, 83.47, 0.177; GCF_900142525.1, s__Prevotella ruminicola_A, 95.0, 84.27, 0.215	N/A	N/A	N/A	N/A
MAG_GCA_902756575.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG592;s__RUG592 sp900315255	GCA_900315255.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG592;s__RUG592 sp900315255	100.0	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902756605.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Aristaeella;s__Aristaeella sp900315315	GCA_900315315.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Aristaeella;s__Aristaeella sp900315315	100.0	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902756615.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp900315755	GCA_900315755.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp900315755	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_015067005.1, s__Ruminococcus flavefaciens_AA, 95.0, 94.94, 0.782	N/A	N/A	N/A	N/A
MAG_GCA_902756625.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella ruminicola_C	GCF_900107775.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella ruminicola_C	97.62	0.84	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900317405.1, s__Prevotella sp900317405, 95.0, 83.42, 0.171; GCF_000619825.1, s__Prevotella sp000619825, 95.0, 85.05, 0.275; GCA_902789415.1, s__Prevotella sp902789415, 95.0, 89.96, 0.52; GCA_015060625.1, s__Prevotella ruminicola_D, 95.0, 88.76, 0.491; GCF_000025925.1, s__Prevotella ruminicola, 95.0, 94.45, 0.726; GCF_000687715.1, s__Prevotella ruminicola_B, 95.0, 93.91, 0.727; GCF_000702825.1, s__Prevotella sp000702825, 95.0, 84.4, 0.202	N/A	N/A	N/A	N/A
MAG_GCA_902756645.1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Enterousia;s__Enterousia sp900320405	GCA_900320405.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Enterousia;s__Enterousia sp900320405	100.0	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017443235.1, s__Enterousia sp017443235, 95.0, 84.69, 0.328; GCA_902784285.1, s__Enterousia sp902784285, 95.0, 83.75, 0.158; GCA_017618175.1, s__Enterousia sp017618175, 95.0, 84.91, 0.354; GCA_902801125.1, s__Enterousia sp902801125, 95.0, 83.44, 0.185	N/A	N/A	N/A	N/A
MAG_GCA_902756725.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__Colicola sp900319105	GCA_900319105.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__Colicola sp900319105	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902756825.1	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Alloenteromonas;s__Alloenteromonas sp900316365	GCA_900316365.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Alloenteromonas;s__Alloenteromonas sp900316365	99.99	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902756855.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus flavefaciens_AE	GCA_902792235.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus flavefaciens_AE	98.89	0.927	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_002350065.1, s__Ruminococcus flavefaciens_N, 95.0, 83.78, 0.201	N/A	N/A	N/A	N/A
MAG_GCA_902756905.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002251295	GCF_002251295.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002251295	98.88	0.885	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902756915.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Colimorpha;s__Colimorpha sp900315935	GCA_900315935.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Colimorpha;s__Colimorpha sp900315935	99.99	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902782185.1, s__Colimorpha sp902782185, 95.0, 86.04, 0.227; GCA_902762805.1, s__Colimorpha sp902762805, 95.0, 87.83, 0.344	N/A	N/A	N/A	N/A
MAG_GCA_902756965.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-475;s__CAG-475 sp900322215	GCA_900322215.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-475;s__CAG-475 sp900322215	100.0	0.998	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902756975.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola sp900314975	GCA_900314975.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola sp900314975	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902786965.1, s__Hominimerdicola sp902786965, 95.0, 89.15, 0.437	N/A	N/A	N/A	N/A
MAG_GCA_902757005.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900317855	GCA_900317855.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900317855	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_905215475.1, s__CAG-103 sp905215475, 95.0, 89.44, 0.612; GCA_963627135.1, s__CAG-103 sp963627135, 95.0, 93.91, 0.742; GCA_934589185.1, s__CAG-103 sp934589185, 95.43, 95.43, 0.742; GCA_025757645.1, s__CAG-103 sp000432375, 95.0, 94.33, 0.768; GCA_900757655.1, s__CAG-103 sp900757655, 95.0, 94.44, 0.811; GCA_900543625.1, s__CAG-103 sp900543625, 95.0, 90.12, 0.606; GCA_934591895.1, s__CAG-103 sp934591895, 95.0, 89.95, 0.612	N/A	N/A	N/A	N/A
MAG_GCA_902757025.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900316745	GCA_900316745.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900316745	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902757055.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900320255	GCA_900320255.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900320255	99.98	0.955	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902757095.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__RUG472;s__	N/A	N/A	N/A	N/A	N/A	GCA_902802805.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__RUG472;s__RUG472 sp902802805	87.26	0.299	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__RUG472;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_902786465.1, s__RUG472 sp902786465, 95.0, 87.62, 0.225; GCA_902798825.1, s__RUG472 sp902798825, 95.0, 87.56, 0.273; GCA_900319345.1, s__RUG472 sp900319345, 95.0, 87.42, 0.249; GCA_946183765.1, s__RUG472 sp946183765, 95.0, 87.31, 0.161; GCA_902761365.1, s__RUG472 sp902761365, 95.0, 86.67, 0.201; GCA_902801845.1, s__RUG472 sp902801845, 95.0, 86.39, 0.222; GCA_902765005.1, s__RUG472 sp902765005, 95.0, 86.32, 0.184; GCA_017545535.1, s__RUG472 sp017545535, 95.0, 86.02, 0.214; GCA_902768995.1, s__RUG472 sp902768995, 95.02, 85.95, 0.201	72.24	11	0.98688	N/A
